"aml_aavs1.genes.results"	"aml_aavs2.genes.results"	"aml_aavs3.genes.results"	"aml_mecom1.genes.results"	"aml_mecom2.genes.results"	"aml_mecom3.genes.results"
"ENSG00000171044_XKR6"	2.81429620972729	6.53830243005915	3.05214207635484	3.50000706851955	0.825632367786083	2.10055702248043
"ENSG00000171045_TSNARE1"	28.1429620972729	28.7685306922603	30.5214207635484	19.2500388768575	28.8971328725129	26.6070556180854
"ENSG00000171049_FPR2"	2.81429620972729	9.15362340208281	12.2085683054194	22.7500459453771	14.8613826201495	25.2066842697652
"ENSG00000171051_FPR1"	4.22144431459093	5.23064194404732	2.03476138423656	2.62500530138966	2.47689710335825	4.901299719121
"ENSG00000171053_PATE1"	4.22144431459093	0	1.01738069211828	0.875001767129887	4.12816183893041	0.700185674160143
"ENSG00000171054_OR13H1"	0	0	2.03476138423656	0	0	0
"ENSG00000171055_FEZ2"	63.3216647188639	60.1523823565442	47.8168925295592	74.3751502060404	52.0148391705232	61.6163393260926
"ENSG00000171056_SOX7"	1.40714810486364	3.92298145803549	5.08690346059141	1.75000353425977	3.30252947114433	2.4436480028189
"ENSG00000171060_C8orf74"	7.03574052431821	1.30766048601183	10.1738069211828	1.75000353425977	4.9537942067165	4.901299719121
"ENSG00000171067_C11orf24"	63.3216647188639	74.5366477026743	77.3209326009894	126.875256233834	78.4350749396779	83.322095225057
"ENSG00000171094_ALK"	14.0714810486364	5.23064194404732	5.08690346059141	0.875001767129887	1.65126473557217	0
"ENSG00000171097_KYAT1"	19.700073468091	19.6149072901775	9.15642622906453	14.8750300412081	15.6870149879356	11.2029707865623
"ENSG00000171100_MTM1"	37.9929988313184	47.0757774964259	45.7821311453227	44.6250901236242	52.8404715383093	46.2122544945694
"ENSG00000171102_OBP2B"	0	0	2.03476138423656	0	0	0
"ENSG00000171103_TRMT61B"	43.6215912507729	55.9024857770058	44.5917957355443	65.0913814567923	33.4463672190142	52.5069237052691
"ENSG00000171105_INSR"	80.2074419772276	75.8443081886862	95.6337850591184	114.625231494015	108.157840179977	110.629336517303
"ENSG00000171109_MFN1"	60.5073685091366	60.1523823565442	55.9559380665055	94.5001908500278	66.8762217906727	73.519495786815
"ENSG00000171115_GIMAP8"	7.03574052431821	15.691925832142	11.1911876133011	5.25001060277932	2.47689710335825	10.5027851124021
"ENSG00000171116_HSFX1"	5.62859241945457	0	5.91098182120721	0	0	1.9745236011316
"ENSG00000171119_NRTN"	0	1.30766048601183	2.03476138423656	6.12501236990921	1.65126473557217	3.50092837080072
"ENSG00000171121_KCNMB3"	8.48510307232777	16.4765221237491	24.1322700170456	8.27751671704873	17.4538682549978	7.05086973879264
"ENSG00000171124_FUT3"	1.40714810486364	1.30766048601183	2.62484218566517	0	1.80813488545152	1.40037134832029
"ENSG00000171126_KCNG3"	4.22144431459093	3.92298145803549	4.06952276847313	0.875001767129887	3.30252947114433	4.20111404496086
"ENSG00000171130_ATP6V0E2"	0	0	3.53031100165044	0.875001767129887	2.47689710335825	1.40037134832029
"ENSG00000171132_PRKCE"	12.6643329437728	20.9225677761893	12.2085683054194	11.3750229726885	14.0357502523634	11.9031564607224
"ENSG00000171133_OR2K2"	1.40714810486364	0	2.03476138423656	0.875001767129887	1.65126473557217	0
"ENSG00000171135_JAGN1"	133.679069962046	139.919672003266	151.589723125624	161.000325151899	135.403708316918	139.336949157868
"ENSG00000171136_RLN3"	0	0	1.01738069211828	0	0	0
"ENSG00000171148_TADA3"	184.505259509721	138.860467009596	153.929698717496	173.425350245144	159.008537711922	189.050132023239
"ENSG00000171150_SOCS5"	47.8430355653638	49.6910984684496	50.8690346059141	46.375093657884	40.4559860215181	49.7131828653702
"ENSG00000171155_C1GALT1C1"	52.0644798799548	44.4604565244022	50.8690346059141	68.2501378361312	64.3993246873145	75.6200528092955
"ENSG00000171159_C9orf16"	101.314663550182	105.920499366958	122.085683054194	131.250265069483	113.937266754479	96.6256230340997
"ENSG00000171160_MORN4"	1.40714810486364	3.92298145803549	2.03476138423656	1.75000353425977	3.30252947114433	2.10055702248043
"ENSG00000171161_ZNF672"	87.2431825015458	103.305178394935	103.772830596065	154.87531278199	155.218885143784	150.539919944431
"ENSG00000171163_ZNF692"	37.9929988313184	48.3834379824377	24.4171366108387	47.2500954250139	69.353118894031	58.1154109552919
"ENSG00000171169_NAIF1"	15.4786291535001	23.5378887482129	23.3997559187205	31.5000636166759	27.2458681369407	18.9050132023239
"ENSG00000171174_RBKS"	5.62859241945457	9.15362340208281	8.13904553694625	8.75001767129887	9.907588413433	9.10241376408186
"ENSG00000171180_OR2M4"	5.62859241945457	6.53830243005915	3.05214207635484	0	0.825632367786083	2.80074269664057
"ENSG00000171189_GRIK1"	0	2.61532097202366	0	0.875001767129887	1.65126473557217	2.10055702248043
"ENSG00000171195_MUC7"	0	2.61532097202366	1.01738069211828	0.875001767129887	2.47689710335825	0
"ENSG00000171199_OPRPN"	1.40714810486364	1.30766048601183	1.01738069211828	0.875001767129887	0	0.700185674160143
"ENSG00000171201_SMR3B"	0	0	0	0	0	0
"ENSG00000171202_TMEM126A"	91.4646268161368	96.7668759648755	47.8168925295592	84.8751714115991	83.3888691463944	94.5250660116193
"ENSG00000171204_TMEM126B"	144.936254800955	132.073709087195	145.485438972914	219.625443549602	213.013150888809	231.061272472847
"ENSG00000171206_TRIM8"	239.989109284494	266.187368532568	224.973392448116	122.053996496948	130.210480723543	128.834164045466
"ENSG00000171208_NETO2"	45.0287393556366	35.3068331223194	52.9037959901506	47.2500954250139	41.2816183893041	60.9161536519325
"ENSG00000171209_CSN3"	0	1.30766048601183	0	0	0.825632367786083	0
"ENSG00000171217_CLDN20"	4.22144431459093	2.61532097202366	0	3.50000706851955	0.825632367786083	3.50092837080072
"ENSG00000171219_CDC42BPG"	1.40714810486364	3.92298145803549	3.05214207635484	0	4.12816183893041	2.80074269664057
"ENSG00000171222_SCAND1"	195.227728068782	219.686961649987	209.092079844149	263.340531835411	276.586843208338	253.383191765073
"ENSG00000171223_JUNB"	195.593586576046	149.073295405349	105.807591980301	193.375390535705	140.357502523634	123.932864326345
"ENSG00000171224_FAM241B"	4.22144431459093	1.30766048601183	0	0.875001767129887	2.47689710335825	0.700185674160143
"ENSG00000171227_TMEM37"	1.40714810486364	1.30766048601183	1.01738069211828	0	3.30252947114433	2.80074269664057
"ENSG00000171234_UGT2B7"	1.40714810486364	0	0	0	2.47689710335825	0.700185674160143
"ENSG00000171236_LRG1"	67.5431090334549	65.3830243005915	72.234029140398	148.750300412081	127.147384639057	131.634906742107
"ENSG00000171241_SHCBP1"	52.0644798799548	47.0757774964259	68.1645063719248	77.0001555074301	68.5274865262449	67.2178247193737
"ENSG00000171243_SOSTDC1"	1.40714810486364	1.30766048601183	1.01738069211828	0	3.30252947114433	0
"ENSG00000171246_NPTX1"	1.40714810486364	3.92298145803549	7.12166484482797	0.875001767129887	4.9537942067165	2.80074269664057
"ENSG00000171262_FAM98B"	40.8072950410456	49.6910984684496	26.4518979950753	29.7500600824162	39.630353653732	37.8100264046477
"ENSG00000171291_ZNF439"	34.9254159627156	46.6965559554825	28.2526618201247	50.4176018220241	43.8245660820853	35.0092837080072
"ENSG00000171295_ZNF440"	34.0529841377002	31.7892264149476	28.7206569384991	47.0313449832314	44.6254294788378	24.506498595605
"ENSG00000171298_GAA"	60.5073685091366	60.1523823565442	51.8864152980323	64.7501307676117	72.6556483651753	59.5157823036122
"ENSG00000171302_CANT1"	177.300661212819	177.841826097609	127.172586514785	166.250335754679	165.126473557217	169.444933146755
"ENSG00000171303_KCNK3"	1.40714810486364	3.92298145803549	10.1738069211828	4.37500883564944	4.9537942067165	2.80074269664057
"ENSG00000171307_ZDHHC16"	91.4646268161368	101.997517908923	104.790211288183	78.7501590416898	89.993928088683	100.1265514049
"ENSG00000171310_CHST11"	91.4646268161368	108.535820338982	72.234029140398	98.8751996856772	108.157840179977	120.431935955545
"ENSG00000171311_EXOSC1"	47.8430355653638	41.8451355523786	38.6604663004947	41.1250830551047	55.3173686416675	28.7076126405659
"ENSG00000171314_PGAM1"	896.550343532821	909.490944626088	903.464576021797	1405.96158944197	1124.16451933017	1388.03407674158
"ENSG00000171316_CHD7"	136.493366171773	171.30352366755	137.346393435968	165.375333987549	152.741988040425	162.443076405153
"ENSG00000171320_ESCO2"	77.3931457675003	49.6910984684496	61.0428415270969	40.2500812879748	44.5841478604485	48.3128115170499
"ENSG00000171345_KRT19"	0	1.30766048601183	3.05214207635484	0	3.30252947114433	0.700185674160143
"ENSG00000171346_KRT15"	8.44288862918186	3.92298145803549	8.13904553694625	6.13376238758051	4.12816183893041	3.50092837080072
"ENSG00000171357_LURAP1"	0	2.54993794772307	1.01738069211828	0.875001767129887	0	0
"ENSG00000171360_KRT38"	0	2.61532097202366	6.10428415270969	0.875001767129887	1.65126473557217	0
"ENSG00000171365_CLCN5"	46.4358874605002	36.6144936083313	34.5909435320216	19.2500388768575	30.5483976080851	35.7094693821673
"ENSG00000171368_TPPP"	8.44288862918186	14.3842653461301	9.15642622906453	7.0000141370391	7.43069131007475	6.30167106744129
"ENSG00000171385_KCND3"	7.03574052431821	9.15362340208281	10.1738069211828	5.25001060277932	7.43069131007475	4.901299719121
"ENSG00000171388_APLN"	0	1.30766048601183	0	0	0	2.80074269664057
"ENSG00000171396_KRTAP4-4"	1.40714810486364	1.30766048601183	0	0.875001767129887	0	0.700185674160143
"ENSG00000171401_KRT13"	0	3.84452182887478	0	0.875001767129887	0.825632367786083	2.80074269664057
"ENSG00000171402_XAGE3"	0	0	0	0	0	0
"ENSG00000171403_KRT9"	4.22144431459093	10.4612838880946	6.10428415270969	8.75001767129887	13.2101178845773	12.6033421348826
"ENSG00000171405_XAGE5"	0	0	0	0	0	0
"ENSG00000171408_PDE7B"	5.62859241945457	3.92298145803549	5.08690346059141	3.93750795208449	8.25632367786083	0.700185674160143
"ENSG00000171421_MRPL36"	118.200440808546	118.997104227077	110.894495440893	145.250293343561	158.521414614928	134.435649438747
"ENSG00000171425_ZNF581"	91.4646268161368	82.3826106187453	101.738069211828	98.8751996856772	101.552781237688	98.7261800565802
"ENSG00000171428_NAT1"	12.6643329437728	19.6149072901775	15.2607103817742	19.2500388768575	14.8613826201495	19.605198876484
"ENSG00000171431_KRT20"	1.40714810486364	0	0	0	0.825632367786083	0
"ENSG00000171433_GLOD5"	0	0	1.01738069211828	0	0	0
"ENSG00000171435_KSR2"	4.22144431459093	9.15362340208281	18.3128524581291	13.1250265069483	14.0357502523634	10.5027851124021
"ENSG00000171443_ZNF524"	45.0287393556366	28.7685306922603	52.9037959901506	70.8751431375209	62.7480599517423	60.9161536519325
"ENSG00000171444_MCC"	16.8857772583637	14.3842653461301	14.2433296896559	14.8750300412081	12.3844855167912	8.40222808992172
"ENSG00000171446_KRT27"	0	0	0	0	1.65126473557217	0
"ENSG00000171448_ZBTB26"	52.0644798799548	49.6910984684496	40.6952276847313	48.1250971921438	60.271162848384	57.4152252811317
"ENSG00000171450_CDK5R2"	0	3.92298145803549	3.05214207635484	1.75000353425977	0.825632367786083	2.10055702248043
"ENSG00000171451_DSEL"	6.40252387712957	9.15362340208281	4.52734407992635	1.75000353425977	9.08195604564691	3.14383367697904
"ENSG00000171453_POLR1C"	103.2002420107	122.920085685112	88.5121202142905	108.473969071092	97.4246193987578	117.00102615216
"ENSG00000171456_ASXL1"	215.293660044137	169.995863181538	179.059001812818	202.125408207004	189.895444590799	204.454216854762
"ENSG00000171459_OR1L6"	0	0	0	0.875001767129887	0	0
"ENSG00000171462_DLK2"	0	2.61532097202366	1.01738069211828	1.75000353425977	3.30252947114433	0
"ENSG00000171466_ZNF562"	127.318760528062	113.766462283029	113.36673052274	116.41023509896	145.311296730351	129.275281020187
"ENSG00000171467_ZNF318"	60.5073685091366	53.614079926485	51.8864152980323	37.6250759865851	44.5841478604485	46.9124401687296
"ENSG00000171469_ZNF561"	51.3890487896202	60.1523823565442	76.8834589033785	59.4651200941471	46.2354125960206	51.3726229131297
"ENSG00000171475_WIPF2"	118.200440808546	115.074122769041	95.6337850591184	142.625288042172	111.460369651121	111.329522191463
"ENSG00000171476_HOPX"	156.193439639864	116.381783255053	129.207347899022	170.625344590328	140.357502523634	172.945861517555
"ENSG00000171478_SPACA5B"	0	0	0	0	0	0
"ENSG00000171481_OR1L3"	0	0	3.05214207635484	0.875001767129887	1.65126473557217	1.40037134832029
"ENSG00000171487_NLRP5"	1.40714810486364	1.30766048601183	1.01738069211828	1.75000353425977	3.30252947114433	0.700185674160143
"ENSG00000171488_LRRC8C"	126.643329437728	117.689443741065	138.363774128086	120.750243863924	112.286002018907	116.230821910584
"ENSG00000171489_SPACA5"	0	0	0	0	0	0
"ENSG00000171490_RSL1D1"	847.103159127913	704.829001960377	713.183865174915	1002.75202513085	780.222587557848	861.228379216976
"ENSG00000171492_LRRC8D"	139.307662381501	116.381783255053	148.537581049269	168.875341056068	148.613826201495	205.154402528922
"ENSG00000171495_MROH2B"	0	5.23064194404732	1.01738069211828	0.875001767129887	0.825632367786083	0
"ENSG00000171496_OR1L8"	0	0	1.01738069211828	1.75000353425977	0	0
"ENSG00000171497_PPID"	153.125856771262	171.238140643249	162.302741813629	209.352922803497	170.856362189652	189.092143163688
"ENSG00000171501_OR1N2"	0	0	0	0.875001767129887	4.12816183893041	0.700185674160143
"ENSG00000171502_COL24A1"	35.1787026215911	20.9225677761893	14.2433296896559	7.87501590416898	7.43069131007475	12.6033421348826
"ENSG00000171503_ETFDH"	57.9463589582848	60.2177653808448	55.4167262996828	89.8976815549246	89.2178336629641	94.4830548711697
"ENSG00000171505_OR1N1"	0	0	3.05214207635484	0	0	0
"ENSG00000171509_RXFP1"	22.5143696778183	33.9991726363076	35.6083242241398	9.62501943842876	21.4664415624382	18.2048275281637
"ENSG00000171517_LPAR3"	0	3.92298145803549	4.06952276847313	2.62500530138966	0.825632367786083	0.700185674160143
"ENSG00000171522_PTGER4"	12.6643329437728	18.3072468041656	15.2607103817742	17.5000353425977	15.6870149879356	16.1042705056833
"ENSG00000171530_TBCA"	320.829767908911	308.607874698792	241.119224032033	339.500685646396	293.099490564059	282.875012360698
"ENSG00000171532_NEUROD2"	1.40714810486364	5.23064194404732	6.10428415270969	1.75000353425977	5.77942657450258	4.20111404496086
"ENSG00000171533_MAP6"	5.62859241945457	1.30766048601183	10.1738069211828	5.25001060277932	1.65126473557217	4.20111404496086
"ENSG00000171540_OTP"	4.22144431459093	2.61532097202366	4.06952276847313	1.75000353425977	5.77942657450258	0
"ENSG00000171551_ECEL1"	0	1.30766048601183	0	0.875001767129887	1.65126473557217	0
"ENSG00000171552_BCL2L1"	80.657729370784	79.8195960661621	101.158162217321	77.6476568151062	52.7331393304971	81.6136421801063
"ENSG00000171557_FGG"	0	1.30766048601183	2.03476138423656	0	0	0
"ENSG00000171560_FGA"	4.22144431459093	0	4.06952276847313	3.50000706851955	0.825632367786083	2.10055702248043
"ENSG00000171561_OR2AT4"	8.44288862918186	3.92298145803549	11.1911876133011	4.37500883564944	5.77942657450258	5.60148539328114
"ENSG00000171564_FGB"	0	0	2.03476138423656	0.875001767129887	1.65126473557217	1.40037134832029
"ENSG00000171566_PLRG1"	88.6503306064095	107.22815985297	116.998779593602	119.875242096795	97.4246193987578	138.636763483708
"ENSG00000171570_RAB4B-EGLN2"	0	0	0	0.883751784801186	0.99901516502116	0
"ENSG00000171574_ZNF584"	22.5143696778183	35.3068331223194	34.5909435320216	27.1250547810265	35.5021918148016	34.309098033847
"ENSG00000171587_DSCAM"	4.22144431459093	3.92298145803549	2.03476138423656	1.75000353425977	0.825632367786083	1.40037134832029
"ENSG00000171595_DNAI2"	2.81429620972729	0	1.01738069211828	0	1.65126473557217	0
"ENSG00000171596_NMUR1"	1.40714810486364	5.23064194404732	6.10428415270969	4.37500883564944	2.47689710335825	2.10055702248043
"ENSG00000171603_CLSTN1"	119.509088546069	104.390536598324	110.894495440893	86.4764246454467	65.2249570551005	85.114570550907
"ENSG00000171604_CXXC5"	334.901248957547	299.454251296709	344.892054628097	261.625528371836	202.27993010759	226.860158427886
"ENSG00000171606_ZNF274"	52.0644798799548	35.3068331223194	65.11236429557	49.0000989592737	49.537942067165	58.815596629452
"ENSG00000171608_PIK3CD"	447.571597713979	465.749435302834	473.082021835001	573.274907770488	596.932201909338	594.765719058592
"ENSG00000171611_PTCRA"	0	0	3.05214207635484	0	0.825632367786083	0
"ENSG00000171612_SLC25A33"	35.1787026215911	19.6149072901775	28.4866593793119	29.7500600824162	35.5021918148016	29.407798314726
"ENSG00000171617_ENC1"	186.57376722387	133.093684266284	146.502819665032	76.1864038639993	65.8359250072622	95.2252516857795
"ENSG00000171621_SPSB1"	2.81429620972729	10.4612838880946	6.10428415270969	5.25001060277932	4.9537942067165	7.70204241576157
"ENSG00000171631_P2RY6"	1.40714810486364	3.92298145803549	10.1738069211828	3.50000706851955	4.12816183893041	3.50092837080072
"ENSG00000171634_BPTF"	474.208911339048	481.219058852354	545.316050975399	465.5009401131	552.348054048889	499.932571350342
"ENSG00000171643_S100Z"	49.2501836702275	43.1527960383904	31.5388014556667	21.8750441782472	26.4202357691547	30.8081696630463
"ENSG00000171649_ZIK1"	14.0714810486364	14.3842653461301	13.2259489975377	11.8912740152952	13.2101178845773	9.10241376408186
"ENSG00000171657_GPR82"	1.40714810486364	0	0	0.875001767129887	0.825632367786083	0
"ENSG00000171659_GPR34"	0	0	4.06952276847313	0.875001767129887	0	0
"ENSG00000171671_SHANK2-AS3"	0	0	2.03476138423656	0.875001767129887	2.47689710335825	0.700185674160143
"ENSG00000171680_PLEKHG5"	1.40714810486364	5.23064194404732	2.03476138423656	1.75000353425977	3.30252947114433	4.20111404496086
"ENSG00000171681_ATF7IP"	267.358139924092	252.378473800283	217.719468113312	199.500402905614	206.408091946521	205.154402528922
"ENSG00000171695_LKAAEAR1"	4.22144431459093	6.53830243005915	7.12166484482797	14.8750300412081	13.2101178845773	5.60148539328114
"ENSG00000171700_RGS19"	394.00146936182	409.297732121703	412.039180307904	389.3757863728	321.170991068786	383.001563765598
"ENSG00000171703_TCEA2"	21.1072215729546	19.6149072901775	24.4171366108387	22.7500459453771	18.1639120912938	12.6033421348826
"ENSG00000171711_DEFB4A"	0	0	0	0	0.825632367786083	0
"ENSG00000171714_ANO5"	2.81429620972729	5.23064194404732	2.03476138423656	2.62500530138966	4.12816183893041	2.10055702248043
"ENSG00000171720_HDAC3"	122.421885123137	87.6132525627926	104.790211288183	145.250293343561	122.19359043234	124.633050000505
"ENSG00000171722_SPATA46"	0	2.61532097202366	2.03476138423656	0	0	2.80074269664057
"ENSG00000171723_GPHN"	12.6643329437728	26.1532097202366	24.4171366108387	15.750031808338	18.1639120912938	18.2048275281637
"ENSG00000171724_VAT1L"	1.40714810486364	0	1.01738069211828	1.75000353425977	4.9537942067165	0.700185674160143
"ENSG00000171729_TMEM51"	54.8787760896821	30.0761911782721	27.4692786871936	20.1250406439874	17.3382797235077	27.3072412922456
"ENSG00000171735_CAMTA1"	95.6860711307277	96.7668759648755	109.877114748774	112.000226192626	85.8657662497526	103.627479775701
"ENSG00000171747_LGALS4"	0	1.30766048601183	0	0.875001767129887	1.65126473557217	0
"ENSG00000171757_LRRC34"	16.4214183837587	22.2302282622011	6.22636983576388	22.5225454859233	20.5087080158063	18.0227792528821
"ENSG00000171759_PAH"	7.03574052431821	3.92298145803549	9.15642622906453	3.50000706851955	0.825632367786083	3.50092837080072
"ENSG00000171763_SPATA5L1"	40.8072950410456	36.6144936083313	29.5040400714302	27.1250547810265	42.9328831248763	38.5102120788079
"ENSG00000171766_GATM"	2.81429620972729	3.92298145803549	2.03476138423656	1.75000353425977	8.25632367786083	3.50092837080072
"ENSG00000171772_SYCE1"	0	2.22302282622011	1.01738069211828	0.122500247398184	0	2.58368513765093
"ENSG00000171773_NXNL1"	0	0	0	0	0.825632367786083	0
"ENSG00000171777_RASGRP4"	261.729547504638	237.994208454153	271.640644795581	193.375390535705	189.069812223013	198.15254578732
"ENSG00000171786_NHLH1"	0	2.61532097202366	4.06952276847313	1.75000353425977	1.65126473557217	2.80074269664057
"ENSG00000171790_SLFNL1"	15.9289165470564	18.3857064333263	10.3874568665277	9.77376973884084	21.2270081757802	10.5447962528518
"ENSG00000171791_BCL2"	52.0644798799548	44.4604565244022	45.7821311453227	66.5001343018714	55.3173686416675	73.519495786815
"ENSG00000171792_RHNO1"	94.2789230258641	112.458801797017	91.5642622906453	133.000268603743	96.5989870309717	112.729893539783
"ENSG00000171793_CTPS1"	163.229180164183	160.842239779455	146.502819665032	189.875383467186	203.105562475376	196.752174439
"ENSG00000171794_UTF1"	0	1.30766048601183	0	0.875001767129887	0.825632367786083	0
"ENSG00000171798_KNDC1"	22.5143696778183	14.3842653461301	13.2259489975377	7.87501590416898	9.08195604564691	7.70204241576157
"ENSG00000171804_WDR87"	4.22144431459093	3.92298145803549	9.15642622906453	5.25001060277932	5.77942657450258	4.20111404496086
"ENSG00000171806_METTL18"	19.700073468091	18.3072468041656	17.2954717660108	31.5000636166759	18.1639120912938	16.1042705056833
"ENSG00000171811_CFAP46"	1.40714810486364	6.53830243005915	5.08690346059141	2.62500530138966	0.825632367786083	0.700185674160143
"ENSG00000171812_COL8A2"	7.03574052431821	9.15362340208281	5.08690346059141	3.50000706851955	1.65126473557217	6.30167106744129
"ENSG00000171813_PWWP2B"	40.8072950410456	23.5378887482129	49.8516539137958	38.500077753715	27.2458681369407	30.1079839888862
"ENSG00000171815_PCDHB1"	2.81429620972729	5.23064194404732	11.1911876133011	4.37500883564944	3.30252947114433	0.700185674160143
"ENSG00000171817_ZNF540"	1.40714810486364	5.23064194404732	0	3.50000706851955	3.30252947114433	2.10055702248043
"ENSG00000171819_ANGPTL7"	0	5.23064194404732	1.01738069211828	0.875001767129887	2.47689710335825	2.80074269664057
"ENSG00000171823_FBXL14"	30.9572583070001	28.7685306922603	13.2259489975377	24.5000494796368	20.6408091946521	15.4040848315231
"ENSG00000171824_EXOSC10"	222.329400568456	187.583896718397	214.616457002351	252.875510700537	241.877258466611	261.869442135894
"ENSG00000171827_ZNF570"	12.6643329437728	6.53830243005915	10.1738069211828	4.37500883564944	9.08195604564691	2.80074269664057
"ENSG00000171840_NINJ2"	40.8072950410456	49.6910984684496	48.8342732216775	45.5000918907541	47.0610449638067	56.0148539328114
"ENSG00000171843_MLLT3"	159.007735849592	156.91925832142	150.572342433506	134.750272138003	89.993928088683	119.731750281384
"ENSG00000171847_FAM90A1"	5.62859241945457	3.92298145803549	3.05214207635484	5.25001060277932	2.47689710335825	0
"ENSG00000171848_RRM2"	276.757889264581	301.062673694504	328.542746905757	354.673216288428	281.945197275269	311.981730835535
"ENSG00000171853_TRAPPC12"	156.193439639864	172.611184153562	162.780910738925	134.750272138003	203.931194843162	160.342519382673
"ENSG00000171855_IFNB1"	0	0	2.03476138423656	0	0.825632367786083	0
"ENSG00000171858_RPS21"	2846.6465446581	2581.29564617763	1871.97029969072	3442.2482018713	2574.31346643333	2087.2394909579
"ENSG00000171860_C3AR1"	12.6643329437728	7.84596291607098	11.1911876133011	72.6251466717806	37.1534565503737	60.9161536519325
"ENSG00000171861_MRM3"	66.1359609285912	70.1690616793948	75.2861712167528	95.3751926171577	73.6298945591629	81.9217238767367
"ENSG00000171862_PTEN"	488.280392387684	438.066262813963	402.882754078839	516.251042606633	438.41078729441	479.627186799698
"ENSG00000171863_RPS7"	3427.81278344783	3401.22492411677	2738.78882318241	4254.25859178551	3144.83368889719	3277.56914074363
"ENSG00000171864_PRND"	4.22144431459093	5.23064194404732	4.06952276847313	4.37500883564944	3.30252947114433	3.50092837080072
"ENSG00000171865_RNASEH1"	92.8014175157572	87.6132525627926	94.5757091393154	111.125224425496	81.7376044108222	113.430079213943
"ENSG00000171867_PRNP"	14.0714810486364	3.92298145803549	9.15642622906453	2.62500530138966	2.47689710335825	5.60148539328114
"ENSG00000171872_KLF17"	2.81429620972729	3.92298145803549	2.03476138423656	1.75000353425977	0.825632367786083	0
"ENSG00000171873_ADRA1D"	0	2.61532097202366	12.2085683054194	0	5.77942657450258	2.80074269664057
"ENSG00000171877_FRMD5"	9.8500367340455	7.84596291607098	12.2085683054194	7.0000141370391	14.8613826201495	9.10241376408186
"ENSG00000171885_AQP4"	0	0	8.13904553694625	1.75000353425977	3.30252947114433	1.40037134832029
"ENSG00000171903_CYP4F11"	0	1.30766048601183	0	1.75000353425977	2.47689710335825	0.700185674160143
"ENSG00000171914_TLN2"	9.8500367340455	9.15362340208281	15.3827960648284	8.75001767129887	12.3844855167912	6.30167106744129
"ENSG00000171916_LGALS9C"	9.59675007517004	5.53140385583004	8.84103821450786	4.26125860592255	4.18595610467544	2.9407798314726
"ENSG00000171928_TVP23B"	45.9996715479925	39.6090361212983	32.3730536232037	51.4151038365522	33.3142660401684	49.9582478513262
"ENSG00000171931_FBXW10"	0	1.63457560751479	6.60280069184765	0.875001767129887	3.60801344722518	3.79500635394798
"ENSG00000171936_OR10H3"	0	0	0	0	0	1.40037134832029
"ENSG00000171940_ZNF217"	180.114957422546	151.688616377372	145.485438972914	80.5001625759496	113.111634386693	88.223394944178
"ENSG00000171942_OR10H2"	0	1.30766048601183	1.01738069211828	0.875001767129887	0.825632367786083	0.518137398878506
"ENSG00000171943_SRGAP2C"	157.966446251993	185.033958770674	146.553688699638	192.587888945288	203.122075122732	132.979263236494
"ENSG00000171944_OR52A5"	2.81429620972729	0	7.12166484482797	0.875001767129887	2.47689710335825	0
"ENSG00000171951_SCG2"	4.22144431459093	0	2.03476138423656	0	2.47689710335825	0.700185674160143
"ENSG00000171953_ATPAF2"	98.500367340455	86.3055920767808	86.6604873546352	80.1064117807412	78.1708725819863	72.8823268233293
"ENSG00000171954_CYP4F22"	0	1.30766048601183	2.03476138423656	0	0.825632367786083	0
"ENSG00000171956_FOXB1"	1.40714810486364	2.61532097202366	5.08690346059141	4.37500883564944	3.30252947114433	0
"ENSG00000171960_PPIH"	105.536107864773	117.689443741065	97.668546443355	145.250293343561	107.332207812191	128.834164045466
"ENSG00000171962_DRC3"	7.03574052431821	7.84596291607098	20.1644853177843	10.0187702336372	11.8230555066967	15.3410681208487
"ENSG00000171970_ZNF57"	12.0311162965841	16.9995863181538	15.2607103817742	9.62501943842876	26.4202357691547	17.2595768680475
"ENSG00000171984_SHLD1"	8.44288862918186	11.7689443741065	14.2433296896559	17.5000353425977	18.1639120912938	16.8044561798434
"ENSG00000171987_C11orf40"	0	0	0	0	0	0
"ENSG00000171988_JMJD1C"	306.758286860274	295.832031750456	271.640644795581	331.966920431408	324.300137742695	317.184110394545
"ENSG00000171989_LDHAL6B"	1.40714810486364	0	0	0.875001767129887	1.65126473557217	0
"ENSG00000171992_SYNPO"	1.40714810486364	16.9995863181538	5.08690346059141	1.75000353425977	18.1639120912938	8.40222808992172
"ENSG00000172000_ZNF556"	1.40714810486364	1.30766048601183	4.06952276847313	0.875001767129887	1.65126473557217	1.40037134832029
"ENSG00000172005_MAL"	0	0	1.01738069211828	0	0	1.40037134832029
"ENSG00000172006_ZNF554"	14.0714810486364	9.15362340208281	8.13904553694625	7.0000141370391	6.60505894228866	7.00185674160143
"ENSG00000172007_RAB33B"	43.6215912507729	39.2298145803549	21.3649945344839	32.3750653838058	16.5126473557217	27.3072412922456
"ENSG00000172009_THOP1"	151.971995325273	226.225264080047	226.875894342377	238.875482426459	182.464753280724	216.357373315484
"ENSG00000172014_ANKRD20A4"	5.96630796462185	19.4187582172757	0	2.85250576084343	3.64929506561449	8.92036548880022
"ENSG00000172016_REG3A"	1.40714810486364	0	1.01738069211828	0.875001767129887	0	1.40037134832029
"ENSG00000172020_GAP43"	1.40714810486364	0	0	0.875001767129887	1.65126473557217	0
