"lthsc_aavs1.genes.results"	"lthsc_aavs2.genes.results"	"lthsc_aavs3.genes.results"	"lthscr_mecom1.genes.results"	"lthscr_mecom2.genes.results"	"lthscr_mecom3.genes.results"
"ENSG00000178342_KCNG2"	2.17317985648728	4.59640934265961	6.7520447583294	4.57825160871893	8.19727618636622	4.25283380265408
"ENSG00000178343_SHISA3"	1.08658992824364	1.1491023356649	2.2506815861098	5.49390193046272	2.04931904659156	1.41761126755136
"ENSG00000178358_OR2D3"	0	1.1491023356649	2.2506815861098	1.83130064348757	1.02465952329578	4.25283380265408
"ENSG00000178363_CALML3"	5.43294964121819	3.86098384783407	13.5040895166588	12.819104504413	3.07397856988733	10.6320845066352
"ENSG00000178372_CALML5"	2.17317985648728	4.59640934265961	3.3760223791647	1.83130064348757	3.07397856988733	2.12641690132704
"ENSG00000178381_ZFAND2A"	9.77930935419274	9.19281868531922	7.8773855513843	20.1443070783633	11.2712547562536	14.1761126755136
"ENSG00000178385_PLEKHM3"	42.3770072015019	32.1748653986173	54.0163580666352	35.7103625480077	39.9617214085353	48.1987830967462
"ENSG00000178386_ZNF223"	17.3854388518982	16.0874326993086	11.253407930549	10.9878038609254	10.2465952329578	19.846557745719
"ENSG00000178394_HTR1A"	5.43294964121819	4.59640934265961	4.5013631722196	3.66260128697515	2.04931904659156	3.5440281688784
"ENSG00000178395_CCDC185"	1.08658992824364	4.59640934265961	6.7520447583294	2.74695096523136	6.14795713977467	3.5440281688784
"ENSG00000178397_FAM220A"	32.5976978473091	34.4730700699471	56.267039652745	64.0955225220651	52.2576356880847	55.9956450682787
"ENSG00000178401_DNAJC22"	6.51953956946183	10.3419210209841	6.7520447583294	3.66260128697515	5.12329761647889	4.25283380265408
"ENSG00000178403_NEUROG2"	7.60612949770547	3.44730700699471	0	1.83130064348757	2.04931904659156	3.5440281688784
"ENSG00000178404_CEP295NL"	5.43294964121819	4.59640934265961	11.253407930549	0.915650321743787	1.02465952329578	2.83522253510272
"ENSG00000178409_BEND3"	33.6842877755528	34.4730700699471	23.6321566541529	44.8668657654456	39.9617214085353	38.9843098576624
"ENSG00000178412_AC068473.1"	1.08658992824364	1.1491023356649	2.2506815861098	0.915650321743787	0	2.83522253510272
"ENSG00000178425_NT5DC1"	121.013520308494	94.226391524522	103.531352961051	108.962388287511	103.347159519612	111.991290136557
"ENSG00000178440_LINC00843"	3.46622187109721	2.52802513846279	0	3.17730661645094	1.14761866609127	3.63617290126924
"ENSG00000178445_GLDC"	10.8658992824364	18.3856373706384	11.253407930549	15.5660554696444	12.2959142795493	10.6320845066352
"ENSG00000178449_COX14"	39.117237416771	41.3676840839365	28.1335198263725	41.2042644784704	31.7644452221691	50.3251999980733
"ENSG00000178457_LINC00314"	1.08658992824364	2.29820467132981	0	0	0	0
"ENSG00000178460_MCMDC2"	18.4720287801418	17.2365350349735	10.1280671374941	10.0721535391817	15.3698928494367	16.3025295768406
"ENSG00000178462_TUBAL3"	4.34635971297455	3.44730700699471	1.1253407930549	1.83130064348757	1.02465952329578	3.5440281688784
"ENSG00000178467_P4HTM"	59.7624460534001	56.3060144475802	63.0190844110744	65.9268231655527	67.6275285375214	64.5013126735869
"ENSG00000178473_UCN3"	5.43294964121819	0	1.1253407930549	0.915650321743787	1.02465952329578	0.70880563377568
"ENSG00000178498_DTX3"	18.4720287801418	18.3856373706384	28.1335198263725	24.7225586870822	22.5425095125071	28.3522253510272
"ENSG00000178502_KLHL11"	33.6842877755528	25.2802513846279	40.5122685499764	21.0599574001071	25.6164880823945	36.1490873225597
"ENSG00000178522_AMBN"	2.17317985648728	2.29820467132981	0	0.915650321743787	2.04931904659156	2.12641690132704
"ENSG00000178531_CTXN1"	2.17317985648728	1.1491023356649	1.1253407930549	1.83130064348757	4.09863809318311	5.67044507020544
"ENSG00000178537_SLC25A20"	40.2038273450146	54.0078097762504	34.8855645847019	62.2642218785775	50.2083166414931	53.8692281669517
"ENSG00000178538_CA8"	96.7065036136838	136.743177944123	100.155330581886	83.3241792786846	84.0220809102538	74.4245915464464
"ENSG00000178562_CD28"	8.69271942594911	5.74551167832451	10.1280671374941	15.5660554696444	7.17261666307045	7.0880563377568
"ENSG00000178567_EPM2AIP1"	185.806877729662	193.049192391704	150.795666269357	141.010149548543	151.649609447775	117.661735206763
"ENSG00000178568_ERBB4"	13.0390791389237	10.3419210209841	24.7574974472078	9.15650321743787	11.2712547562536	8.50566760530816
"ENSG00000178573_MAF"	24.9915683496037	40.2185817482716	19.1307934819333	33.8790619045201	22.5425095125071	14.8849183092893
"ENSG00000178585_CTNNBIP1"	47.8099568427201	36.7712747412769	34.8855645847019	41.2042644784704	37.9124023619438	58.1220619696058
"ENSG00000178586_OR6B3"	3.04245179908219	2.12583932098007	1.54171688648521	0	1.3115641898186	2.38867498582404
"ENSG00000178591_DEFB125"	2.17317985648728	0	7.8773855513843	1.83130064348757	2.04931904659156	1.41761126755136
"ENSG00000178597_PSAPL1"	8.69271942594911	14.9383303636437	15.7547711027686	17.397356113132	13.3205738028451	12.7585014079622
"ENSG00000178602_OTOS"	1.08658992824364	0	1.1253407930549	0	0	0
"ENSG00000178605_GTPBP6"	43.4635971297455	47.113195762261	52.8910172735803	69.5894244525278	45.0850190250142	69.4629521100166
"ENSG00000178607_ERN1"	40.2038273450146	36.7712747412769	30.3842014124823	26.5538593305698	23.5671690358029	28.3522253510272
"ENSG00000178623_GPR35"	16.2988489236546	8.04371634965432	14.6294303097137	16.7564008879113	23.5671690358029	12.7585014079622
"ENSG00000178645_C10orf53"	15.2122589954109	9.19281868531922	7.8773855513843	16.4817057913882	6.14795713977467	12.7585014079622
"ENSG00000178662_CSRNP3"	34.7708777037964	24.131149048963	22.506815861098	21.9756077218509	14.3452333261409	9.92327887285952
"ENSG00000178665_ZNF713"	8.69271942594911	9.97420827357136	18.0054526888784	21.1881484451512	16.742936610653	14.1761126755136
"ENSG00000178685_PARP10"	52.1563165556946	57.4551167832451	42.7629501360862	51.2764180176521	62.5042309210425	60.9572845047085
"ENSG00000178690_DYNAP"	4.34635971297455	3.44730700699471	0	4.57825160871893	1.02465952329578	1.41761126755136
"ENSG00000178691_SUZ12"	215.14480579224	199.943806405693	218.316113852651	193.202217887939	203.90724513586	197.047966189639
"ENSG00000178694_NSUN3"	43.4635971297455	41.3676840839365	36.0109053777568	32.9634115827763	22.5425095125071	30.4786422523542
"ENSG00000178695_KCTD12"	39.117237416771	43.6658887552663	45.013631722196	43.9512154437018	29.7151261755776	29.7698366185786
"ENSG00000178700_DHFR2"	25.100227342428	14.995785480427	13.5040895166588	22.1678942894171	26.7128737723209	12.8222939150021
"ENSG00000178718_RPP25"	59.7624460534001	64.3497307972346	77.6485147207881	75.0833263829905	74.8001452005918	65.2101183073626
"ENSG00000178719_GRINA"	97.7930935419274	109.164721888166	113.659420098545	108.962388287511	126.033121365381	136.090681684931
"ENSG00000178726_THBD"	13.0390791389237	8.04371634965432	24.7574974472078	14.6504051479006	13.3205738028451	9.21447323908384
"ENSG00000178732_GP5"	7.60612949770547	1.1491023356649	10.1280671374941	8.24085289569408	3.07397856988733	8.50566760530816
"ENSG00000178734_LMO7DN"	1.08658992824364	0	1.1253407930549	0	0	0
"ENSG00000178741_COX5A"	353.141726679182	325.195960993167	319.596785227592	413.873945428192	432.406318830818	472.064552094603
"ENSG00000178750_STX19"	4.34635971297455	1.1491023356649	0	0.915650321743787	3.07397856988733	2.12641690132704
"ENSG00000178752_ERFE"	4.34635971297455	4.59640934265961	2.2506815861098	8.24085289569408	5.12329761647889	7.0880563377568
"ENSG00000178761_FAM219B"	73.7359925306133	92.3188816473183	90.6799611043639	107.131087644023	104.48453159047	102.280652953831
"ENSG00000178764_ZHX2"	27.164748206091	14.9383303636437	12.3787487236039	18.3130064348757	17.4192118960282	14.1761126755136
"ENSG00000178772_CPN2"	5.43294964121819	0	7.8773855513843	3.66260128697515	10.2465952329578	8.50566760530816
"ENSG00000178773_CPNE7"	30.4245179908219	37.9203770769418	40.5122685499764	34.7947122262639	60.4549118744509	55.286839434503
"ENSG00000178776_C5orf46"	0	0	0	0	1.02465952329578	0.70880563377568
"ENSG00000178789_CD300LB"	3.25976978473091	4.59640934265961	11.253407930549	10.0721535391817	6.14795713977467	5.67044507020544
"ENSG00000178795_GDPD4"	2.17317985648728	1.1491023356649	1.1253407930549	1.83130064348757	5.12329761647889	2.12641690132704
"ENSG00000178796_RIIAD1"	2.17317985648728	1.1491023356649	1.1253407930549	3.66260128697515	1.02465952329578	4.96163943642976
"ENSG00000178802_MPI"	89.2524967059324	76.5991616954224	90.4999065774751	74.1676760612467	99.4227135453893	108.234620277546
"ENSG00000178803_ADORA2A-AS1"	15.6468949667084	5.74551167832451	14.6294303097137	7.80134074125706	14.0070956834533	10.6320845066352
"ENSG00000178804_H1FOO"	3.25976978473091	2.29820467132981	0	2.74695096523136	1.02465952329578	3.5440281688784
"ENSG00000178809_TRIM73"	26.0781582778473	18.3856373706384	16.0023460772407	26.7095198852663	19.4685309426198	27.9694703087883
"ENSG00000178814_OPLAH"	10.8658992824364	2.29820467132981	3.3760223791647	1.83130064348757	9.221935709662	2.83522253510272
"ENSG00000178821_TMEM52"	3.25976978473091	5.74551167832451	5.6267039652745	4.57825160871893	7.17261666307045	2.83522253510272
"ENSG00000178826_TMEM139"	4.34635971297455	2.29820467132981	1.1253407930549	5.49390193046272	5.12329761647889	7.0880563377568
"ENSG00000178828_RNF186"	4.34635971297455	4.59640934265961	2.2506815861098	4.57825160871893	7.17261666307045	5.67044507020544
"ENSG00000178852_EFCAB13"	20.6452086366291	20.6838420419683	17.4990493320037	20.1443070783633	11.2712547562536	7.63383667576407
"ENSG00000178860_MSC"	5.43294964121819	8.04371634965432	4.5013631722196	4.57825160871893	3.07397856988733	0.70880563377568
"ENSG00000178878_APOLD1"	15.2122589954109	22.9820467132981	22.506815861098	50.397393708778	17.5524176340567	23.5181709286771
"ENSG00000178882_RFLNA"	3.25976978473091	2.29820467132981	5.6267039652745	11.9034541826692	10.2465952329578	4.96163943642976
"ENSG00000178896_EXOSC4"	31.4459125233709	34.277722672884	34.7730305053964	42.8432785543918	47.072858500208	44.4917296320994
"ENSG00000178904_DPY19L3"	81.4942446182729	79.2880611608783	67.520447583294	72.3363754177592	61.4795713977467	77.2598140815491
"ENSG00000178913_TAF7"	234.703424500626	214.882136769337	182.305208474894	206.936972714096	225.425095125071	180.745436612798
"ENSG00000178917_ZNF852"	14.1256690671673	17.7306490393095	21.8541182011262	17.1226610166088	21.6715489177057	11.3408901404109
"ENSG00000178919_FOXE1"	3.25976978473091	13.7892280279788	9.0027263444392	9.15650321743787	9.221935709662	6.37925070398112
"ENSG00000178921_PFAS"	143.42987052816	165.470736335746	198.059979577662	212.430874644559	202.882585612564	225.400191540666
"ENSG00000178922_HYI"	12.723968059733	11.2152387960895	19.4008752722665	17.1867565391309	22.5527561077401	18.9959909851882
"ENSG00000178927_CYBC1"	231.443654715895	180.144773162187	198.059979577662	219.756077218509	229.523733218254	202.009605626069
"ENSG00000178928_TPRX1"	1.08658992824364	3.44730700699471	2.2506815861098	3.66260128697515	2.04931904659156	1.41761126755136
"ENSG00000178934_LGALS7B"	0	1.64321634000081	2.2506815861098	0	5.12329761647889	0.70880563377568
"ENSG00000178935_ZNF552"	11.1918762609095	13.4215152805661	26.0516393592209	14.3940230578123	18.3823918479263	17.3657380275042
"ENSG00000178947_SMIM10L2A"	7.91037467761369	16.0874326993086	10.1280671374941	10.0721535391817	11.9270368511629	16.3025295768406
"ENSG00000178950_GAK"	142.343280599917	128.699461594469	133.915554373533	163.901407592138	150.624949924479	177.20140844392
"ENSG00000178951_ZBTB7A"	46.7233669144764	35.622172405612	40.5122685499764	35.7103625480077	44.0603595017185	46.0723661954192
"ENSG00000178952_TUFM"	584.585381395077	596.384112210085	507.52869766776	680.328189055634	736.730197249664	807.3296168705
"ENSG00000178965_ERICH3"	15.2122589954109	14.9383303636437	7.8773855513843	7.3252025739503	9.221935709662	6.37925070398112
"ENSG00000178966_RMI1"	123.871251819775	87.3317775105326	94.5286266166116	78.7459276699657	88.1207190034369	77.2598140815491
"ENSG00000178971_CTC1"	54.3294964121819	58.60421911891	103.531352961051	61.3485715568337	74.8001452005918	68.0453408424653
"ENSG00000178974_FBXO34"	74.974705048811	95.3754938601869	84.4005594791175	75.0833263829905	64.553549967634	80.8038422504275
"ENSG00000178977_LINC00324"	4.34635971297455	2.29820467132981	6.7520447583294	7.3252025739503	4.09863809318311	4.25283380265408
"ENSG00000178980_SELENOW"	126.044431676262	143.637791958113	137.291576752698	159.323155983419	163.945523727324	215.476912667807
"ENSG00000178982_EIF3K"	253.175453280768	275.784560559577	257.703041609572	327.802815184276	300.225240325663	310.456867593748
"ENSG00000178988_MRFAP1L1"	54.3294964121819	73.5425494825538	84.636881045659	76.9146270264781	88.1207190034369	105.612039432576
"ENSG00000178996_SNX18"	54.3294964121819	41.3676840839365	60.7684028249646	44.8668657654456	31.7644452221691	38.9843098576624
"ENSG00000178997_EXD1"	4.34635971297455	1.1491023356649	2.2506815861098	6.40955225220651	3.07397856988733	4.96163943642976
"ENSG00000178999_AURKB"	131.47738131748	170.067145678406	127.163509615204	156.576205018188	176.241438006874	195.630354922088
"ENSG00000179002_TAS1R2"	1.08658992824364	6.89461401398942	1.1253407930549	0	3.07397856988733	4.96163943642976
"ENSG00000179008_C14orf39"	3.25976978473091	1.1491023356649	1.1253407930549	0.915650321743787	2.04931904659156	0
"ENSG00000179010_MRFAP1"	299.898820195244	309.108528293859	292.352284627733	352.525373871358	384.247321235917	421.030546462754
"ENSG00000179021_C3orf38"	65.1953956946183	64.3497307972346	74.2724923416234	63.1798722003213	64.553549967634	53.160422533176
"ENSG00000179023_KLHDC7A"	20.6560745359116	18.3856373706384	21.3927284759737	22.8912580435947	9.221935709662	12.0567838305243
"ENSG00000179028_AC245177.1"	14.1256690671673	9.19281868531922	0	2.74695096523136	3.58630833153522	6.02484788709328
"ENSG00000179029_TMEM107"	24.9915683496037	20.6838420419683	15.7547711027686	13.7347548261568	16.3945523727324	12.7585014079622
"ENSG00000179041_RRS1"	63.022215838131	63.2006284615697	90.027263444392	93.3963328178663	98.3673142363947	99.9132421370199
"ENSG00000179044_EXOC3L1"	3.25976978473091	4.59640934265961	3.3760223791647	9.15650321743787	5.12329761647889	4.96163943642976
"ENSG00000179046_TRIML2"	0	2.29820467132981	2.2506815861098	0	3.07397856988733	2.12641690132704
"ENSG00000179051_RCC2"	343.67752840418	316.933915199737	349.272021940449	336.144389615362	296.85411049402	328.155744269127
"ENSG00000179055_OR13D1"	3.25976978473091	2.29820467132981	5.6267039652745	1.83130064348757	3.07397856988733	1.41761126755136
"ENSG00000179057_IGSF22"	3.54228316607426	4.99859516014233	3.93869277569215	0.915650321743787	2.38745668927916	4.25283380265408
"ENSG00000179058_C9orf50"	1.08658992824364	0	1.1253407930549	0.915650321743787	1.02465952329578	0.70880563377568
"ENSG00000179059_ZFP42"	2.17317985648728	2.29820467132981	1.1253407930549	0.915650321743787	2.04931904659156	0.70880563377568
"ENSG00000179066_AC020907.1"	6.51953956946183	4.59640934265961	4.5013631722196	3.66260128697515	5.12329761647889	3.5440281688784
"ENSG00000179071_CCDC89"	2.17317985648728	9.19281868531922	9.0027263444392	8.24085289569408	7.17261666307045	0.70880563377568
"ENSG00000179082_C9orf106"	6.51953956946183	8.04371634965432	13.5040895166588	10.0721535391817	13.3205738028451	4.25283380265408
"ENSG00000179083_FAM133A"	11.95248921068	4.59640934265961	3.3760223791647	1.83130064348757	0	3.5440281688784
"ENSG00000179085_DPM3"	43.4635971297455	59.7533214545749	41.6376093430313	43.9512154437018	56.3562737812678	47.4899774629706
"ENSG00000179088_C12orf42"	1.08658992824364	3.44730700699471	0	3.66260128697515	3.07397856988733	0.70880563377568
"ENSG00000179091_CYC1"	248.829093567793	234.41687647564	259.953723195682	294.839403601499	312.521154605212	318.25372956528
"ENSG00000179094_PER1"	33.6842877755528	40.2185817482716	43.8882909291411	53.1077186611396	51.2329761647889	52.4516168994003
"ENSG00000179097_HTR1F"	43.4635971297455	47.113195762261	56.267039652745	24.7225586870822	40.9863809318311	33.313864787457
"ENSG00000179104_TMTC2"	13.0390791389237	9.19281868531922	23.6321566541529	11.9034541826692	8.19727618636622	8.50566760530816
"ENSG00000179111_HES7"	2.17317985648728	1.1491023356649	2.2506815861098	1.83130064348757	1.02465952329578	1.41761126755136
"ENSG00000179115_FARSA"	159.728719451815	148.234201300772	136.166235959643	206.021322392352	221.326457031888	249.499583089039
"ENSG00000179119_SPTY2D1"	67.9336023137923	68.9461401398942	63.0190844110744	70.5050747742716	78.5299058653884	39.4450335196166
"ENSG00000179133_C10orf67"	10.8658992824364	10.3419210209841	13.5040895166588	12.819104504413	12.2959142795493	13.4673070417379
"ENSG00000179134_SAMD4B"	78.234474833542	71.244344811224	84.4005594791175	68.673774130784	84.0220809102538	81.5126478842032
"ENSG00000179136_LINC00670"	2.17317985648728	3.44730700699471	3.3760223791647	2.74695096523136	0	0
"ENSG00000179141_MTUS2-AS1"	4.34635971297455	2.29820467132981	2.2506815861098	0.915650321743787	2.04931904659156	4.96163943642976
"ENSG00000179142_CYP11B2"	3.25976978473091	6.89461401398942	2.2506815861098	5.49390193046272	2.21326457031888	1.74366185908817
"ENSG00000179144_GIMAP7"	14.1256690671673	41.3676840839365	21.3814750680431	12.819104504413	15.3698928494367	20.5553633794947
"ENSG00000179148_ALOXE3"	6.51953956946183	1.1491023356649	6.7520447583294	5.49390193046272	0	2.12641690132704
"ENSG00000179151_EDC3"	89.5350100872758	67.5787083604529	57.291099774425	74.2592410934211	73.5193207964721	77.4299274336553
"ENSG00000179152_TCAIM"	69.346169220509	65.3379588059064	72.0218107555136	72.3363754177592	64.553549967634	53.7983476035741
"ENSG00000179163_FUCA1"	63.022215838131	44.8149910909312	48.3896541013607	58.6016205916024	39.9617214085353	52.4516168994003
"ENSG00000179165_PXT1"	3.25976978473091	1.1491023356649	2.2506815861098	0	6.14795713977467	5.67044507020544
"ENSG00000179168_GGN"	3.25976978473091	1.1491023356649	2.2506815861098	4.57825160871893	3.07397856988733	4.25283380265408
"ENSG00000179172_HNRNPCL1"	2.93379280625782	3.10257630629524	4.08498707878929	1.84045714670501	0	1.83580659147901
"ENSG00000179178_TMEM125"	1.08658992824364	3.44730700699471	1.1253407930549	4.57825160871893	4.09863809318311	2.83522253510272
"ENSG00000179195_ZNF664"	204.278906509804	205.689318084018	198.059979577662	181.29876370527	225.425095125071	212.549545400313
"ENSG00000179213_SIGLECL1"	2.17317985648728	0	0	1.83130064348757	3.07397856988733	3.5440281688784
"ENSG00000179218_CALR"	732.361611636212	751.283107057713	750.602308967618	808.519234099764	872.682022800548	1077.85946311366
"ENSG00000179219_LINC00311"	6.51953956946183	2.29820467132981	3.3760223791647	1.83130064348757	2.04931904659156	1.41761126755136
"ENSG00000179222_MAGED1"	270.560892132666	286.126481580561	288.087243022054	290.26115199278	278.707390336452	278.560614073842
"ENSG00000179240_GVQW3"	24.9915683496037	31.0257630629524	43.8882909291411	27.4695096523136	31.7644452221691	31.1874478861299
"ENSG00000179241_LDLRAD3"	21.7317985648728	25.2802513846279	32.6348829985921	30.216460617545	31.7644452221691	47.4899774629706
"ENSG00000179242_CDH4"	9.77930935419274	10.3419210209841	12.3787487236039	12.819104504413	9.221935709662	8.50566760530816
"ENSG00000179253_AL162457.1"	3.25976978473091	8.04371634965432	2.2506815861098	4.57825160871893	4.09863809318311	4.25283380265408
"ENSG00000179256_SMCO3"	2.17317985648728	5.74551167832451	2.2506815861098	1.83130064348757	1.02465952329578	0
"ENSG00000179262_RAD23A"	112.440325774652	112.830358338937	116.866641358751	128.932721804743	130.182992434729	141.371283656559
"ENSG00000179270_C2orf71"	7.60612949770547	12.6401256923139	24.7574974472078	18.3130064348757	19.4685309426198	25.5170028159245
"ENSG00000179271_GADD45GIP1"	228.748911693851	265.224310094816	213.983551799389	353.614997754233	329.889133525076	395.903386745406
"ENSG00000179284_DAND5"	8.69271942594911	9.19281868531922	9.0027263444392	4.57825160871893	7.17261666307045	4.96163943642976
"ENSG00000179292_TMEM151A"	3.25976978473091	3.44730700699471	11.253407930549	5.49390193046272	9.221935709662	6.37925070398112
"ENSG00000179295_PTPN11"	288.446162351556	225.224057790321	255.452360023462	240.816034618616	264.362157010311	257.296445060572
"ENSG00000179299_NSUN7"	14.1256690671673	19.5347397063033	18.0054526888784	4.57825160871893	9.221935709662	13.4673070417379
"ENSG00000179300_RTL3"	8.69271942594911	2.29820467132981	13.5040895166588	5.49390193046272	4.09863809318311	5.67044507020544
"ENSG00000179304_FAM156B"	35.00992748801	12.5481975054607	56.5483748510087	16.3168887334743	42.7283021214339	50.2684955473712
"ENSG00000179314_WSCD1"	8.69271942594911	6.89461401398942	18.0054526888784	4.57825160871893	14.3452333261409	6.37925070398112
"ENSG00000179331_RAB39A"	2.17317985648728	3.44730700699471	3.3760223791647	1.83130064348757	2.04931904659156	2.12641690132704
"ENSG00000179335_CLK3"	102.791407211848	125.470484031251	105.883315218536	111.974877846048	113.409316038377	119.547158192606
"ENSG00000179344_HLA-DQB1"	52.9495272033125	44.8149910909312	67.8467964132799	57.6859702698586	56.3562737812678	66.3016789833771
"ENSG00000179348_GATA2"	691.071194362954	779.091383580804	536.787558287187	397.392239636804	499.009187845044	447.96516054623
"ENSG00000179361_ARID3B"	97.7930935419274	73.5425494825538	79.8991963068979	78.7459276699657	94.2686761432116	86.474287320633
"ENSG00000179363_TMEM31"	1.08658992824364	2.29820467132981	0	0	0	0.70880563377568
"ENSG00000179364_PACS2"	89.1003741159783	137.892280279788	90.027263444392	100.721535391817	125.008461842085	97.1063718272682
"ENSG00000179387_ELMOD2"	45.6367769862328	37.9203770769418	46.1389725152509	48.5294670524207	56.3562737812678	55.286839434503
"ENSG00000179388_EGR3"	32.5976978473091	35.622172405612	27.0081790333176	10.9878038609254	14.3452333261409	5.67044507020544
"ENSG00000179397_CATSPERE"	6.51953956946183	4.59640934265961	4.5013631722196	8.24085289569408	5.12329761647889	2.83522253510272
"ENSG00000179399_GPC5"	4.34635971297455	10.3419210209841	5.6267039652745	4.57825160871893	6.14795713977467	3.5440281688784
"ENSG00000179403_VWA1"	11.95248921068	21.8329443776332	12.3787487236039	14.6504051479006	20.4931904659156	17.720140844392
"ENSG00000179407_DNAJB8"	7.60612949770547	2.29820467132981	7.8773855513843	8.24085289569408	3.07397856988733	5.91143898568917
"ENSG00000179409_GEMIN4"	123.871251819775	129.848563930134	160.923733406851	184.045714670501	195.709968949494	186.415881683004
"ENSG00000179412_HNRNPCL4"	0	0	0	0	0	1.01359205629922
"ENSG00000179428_AC073072.1"	5.43294964121819	0	3.3760223791647	6.40955225220651	4.09863809318311	0.70880563377568
"ENSG00000179431_FJX1"	14.1256690671673	6.89461401398942	14.6294303097137	13.7347548261568	9.221935709662	12.0496957741866
"ENSG00000179447_AL049647.1"	2.17317985648728	5.74551167832451	4.5013631722196	2.74695096523136	4.09863809318311	0
"ENSG00000179452_LINC01699"	0	0	0	0	0	0.70880563377568
"ENSG00000179454_KLHL28"	51.145787922428	28.7275583916226	29.2588606194274	46.6981664089331	46.10967854831	45.4698814067099
"ENSG00000179455_MKRN3"	4.70493438929495	4.59640934265961	5.6267039652745	3.66260128697515	6.14795713977467	2.83522253510272
"ENSG00000179456_ZBTB18"	44.5501870579892	35.622172405612	32.6348829985921	21.9756077218509	26.6411476056902	29.7698366185786
"ENSG00000179468_OR9A2"	6.51953956946183	1.1491023356649	2.2506815861098	2.74695096523136	1.02465952329578	1.41761126755136
"ENSG00000179476_C14orf28"	9.77930935419274	13.7892280279788	6.7520447583294	3.66260128697515	8.19727618636622	7.79686197153248
"ENSG00000179477_ALOX12B"	6.51953956946183	2.29820467132981	2.2506815861098	4.26693049932605	2.04931904659156	2.36032276047301
"ENSG00000179520_SLC17A8"	4.34635971297455	2.29820467132981	4.5013631722196	4.57825160871893	2.04931904659156	3.5440281688784
"ENSG00000179523_EIF3J-DT"	23.90497842136	28.7275583916226	27.0081790333176	15.5660554696444	24.8684866303885	25.5170028159245
"ENSG00000179526_SHARPIN"	33.6842877755528	29.8766607272875	21.3814750680431	55.854669626371	46.10967854831	48.1987830967462
"ENSG00000179528_LBX2"	2.20577755433459	2.29820467132981	2.2506815861098	2.74695096523136	3.07397856988733	3.5440281688784
"ENSG00000179532_DNHD1"	81.4942446182729	78.1389588252134	87.7765818582822	92.4806824961225	80.9481023403665	90.727121123287
"ENSG00000179542_SLITRK4"	23.90497842136	26.4293537202928	50.6403356874705	31.1321109392888	23.5671690358029	26.9346140834758
"ENSG00000179546_HTR1D"	7.60612949770547	3.44730700699471	5.6267039652745	7.3252025739503	10.2465952329578	1.41761126755136
"ENSG00000179562_GCC1"	39.117237416771	36.7712747412769	37.1362461708117	46.6981664089331	40.9863809318311	51.0836220262133
"ENSG00000179564_LSMEM2"	9.95316374271172	1.34444973272794	8.4738161717034	3.20477612610325	2.41819647497804	1.6727812957106
"ENSG00000179580_RNF151"	1.08658992824364	1.1491023356649	1.1253407930549	0.915650321743787	0	0.70880563377568
"ENSG00000179583_CIITA"	233.464711982428	247.401732868654	252.560234185311	226.61429812837	242.034825997696	235.188797343108
"ENSG00000179588_ZFPM1"	10.8658992824364	17.2365350349735	13.5040895166588	25.638209008826	27.665807128986	24.0993915483731
"ENSG00000179593_ALOX15B"	10.8658992824364	9.19281868531922	10.1280671374941	7.3252025739503	6.14795713977467	2.12641690132704
"ENSG00000179598_PLD6"	21.7317985648728	18.3856373706384	15.7547711027686	38.4573135132391	20.4931904659156	26.2258084497002
"ENSG00000179600_GPHB5"	0	1.1491023356649	0	0.915650321743787	0	0.70880563377568
"ENSG00000179603_GRM8"	9.77930935419274	3.44730700699471	7.8773855513843	7.3252025739503	1.02465952329578	2.83522253510272
"ENSG00000179604_CDC42EP4"	23.90497842136	12.6401256923139	19.1307934819333	26.5538593305698	22.5425095125071	18.4289464781677
"ENSG00000179615_OR2AP1"	1.08658992824364	1.1491023356649	3.3760223791647	0.915650321743787	1.02465952329578	1.41761126755136
"ENSG00000179626_OR6C4"	13.0390791389237	8.04371634965432	14.6294303097137	14.6504051479006	7.17261666307045	10.6320845066352
"ENSG00000179627_ZBTB42"	14.1256690671673	29.8766607272875	25.8828382402627	32.0477612610325	22.5425095125071	14.8849183092893
"ENSG00000179630_LACC1"	27.164748206091	21.8329443776332	37.1362461708117	22.8912580435947	27.665807128986	22.6817802808218
"ENSG00000179632_MAF1"	142.343280599917	98.8228008671816	106.907375340216	152.913603731212	164.97018325062	169.404546472388
"ENSG00000179636_TPPP2"	2.17317985648728	1.1491023356649	1.1253407930549	0	2.04931904659156	2.12641690132704
"ENSG00000179639_FCER1A"	176.027568375469	162.023429328751	105.782034547161	159.323155983419	230.54839274155	155.228433796874
"ENSG00000179673_RPRML"	1.08658992824364	0	1.1253407930549	0.915650321743787	2.04931904659156	2.12641690132704
"ENSG00000179674_ARL14"	3.25976978473091	2.29820467132981	2.2506815861098	1.83130064348757	4.09863809318311	1.41761126755136
"ENSG00000179676_LINC00305"	1.08658992824364	0	0	0	1.02465952329578	0.70880563377568
"ENSG00000179695_OR6C2"	1.08658992824364	3.44730700699471	10.1280671374941	1.83130064348757	1.02465952329578	1.41761126755136
"ENSG00000179698_WDR97"	27.164748206091	17.2365350349735	20.7175240001407	20.1443070783633	26.6411476056902	19.1377521119434
"ENSG00000179709_NLRP8"	3.25976978473091	2.29820467132981	1.1253407930549	3.66260128697515	2.04931904659156	2.83522253510272
"ENSG00000179715_PCED1B"	5.43294964121819	3.44730700699471	3.3760223791647	4.57825160871893	2.04931904659156	3.5440281688784
