"lthsc_aavs1.genes.results"	"lthsc_aavs2.genes.results"	"lthsc_aavs3.genes.results"	"lthsc_mecom1.genes.results"	"lthsc_mecom2.genes.results"	"lthsc_mecom3.genes.results"
"ENSG00000160285_LSS"	159.319138777131	152.637526202247	157.961518676686	157.772625303869	168.950089915075	115.39225564175
"ENSG00000160293_VAV2"	15.9319138777131	22.3371989564264	27.3921708687896	13.6191509226447	20.0628231774151	22.6259324787746
"ENSG00000160294_MCM3AP"	181.632669269195	157.923996621935	174.278121790862	149.255417842246	138.665786297798	191.562457331545
"ENSG00000160298_C21orf58"	60.187230204694	46.5358311592217	43.8274733900633	47.1432147322317	76.0275404617836	50.9083480772428
"ENSG00000160299_PCNT"	106.212759184754	136.815343608112	133.308564894776	107.905580387108	138.327886117967	99.5541029066082
"ENSG00000160305_DIP2A"	90.2808453070409	108.893844912579	97.6987427653494	74.3815165775212	111.929434568737	81.4533569235886
"ENSG00000160307_S100B"	7.96595693885655	10.2378828550288	13.6960854343948	6.28576196429756	8.44750449575374	9.05037299150984
"ENSG00000160310_PRMT2"	121.259566735928	114.478144651685	136.047781981655	142.477271190745	104.537868134953	115.39225564175
"ENSG00000160318_CLDND2"	1.77021265307923	1.86143324636887	0.913072362292985	1.04762699404959	3.16781418590765	0
"ENSG00000160321_ZNF208"	14.1617012246339	10.4147190134338	17.5309893560253	14.0591542601455	11.6153186816614	10.1816696154486
"ENSG00000160323_ADAMTS13"	11.506382245015	4.65358311592217	7.30457889834388	5.23813497024797	6.3356283718153	11.3129662393873
"ENSG00000160325_CACFD1"	9.73616959193579	9.30716623184434	9.13072362292985	9.42864294644634	12.6712567436306	20.3633392308971
"ENSG00000160326_SLC2A6"	38.0595720412035	44.6743979128528	32.8706050425475	19.9049128869423	34.8459560449842	50.9083480772428
"ENSG00000160336_ZNF761"	29.7838278880581	30.0621469288572	41.3804394591181	26.4840104095737	40.1256463548303	25.5559907347759
"ENSG00000160339_FCN2"	0	0.930716623184434	0	0	0	1.13129662393873
"ENSG00000160345_C9orf116"	2.65531897961885	3.72286649273774	0	6.28576196429756	2.11187612393843	2.26259324787746
"ENSG00000160349_LCN1"	0	0	0	1.04762699404959	0	0
"ENSG00000160352_ZNF714"	50.0085074494884	56.0663693806303	62.7463327367739	60.8671283542814	49.3651043970609	38.8713519985348
"ENSG00000160360_GPSM1"	29.6422108758118	31.4209931987065	32.7062520173347	36.5098007426283	33.547152228762	39.2786187831527
"ENSG00000160392_C19orf47"	26.5531897961885	32.5750818114552	17.3483748835667	15.7144049107439	24.286575425292	20.3633392308971
"ENSG00000160396_HIPK4"	2.65531897961885	2.7921498695533	0	3.14288098214878	5.27969030984609	5.65648311969365
"ENSG00000160401_CFAP157"	12.1967651797159	6.20787987664017	9.39551460799482	7.2286262589422	7.2859726275876	9.69521206715492
"ENSG00000160404_TOR2A"	58.4170175516147	38.1593815505618	45.6536181146493	48.1908417262813	37.9292951859343	32.8076020942232
"ENSG00000160408_ST6GALNAC6"	28.0578705513059	42.8501933314113	45.3979578532072	48.3375095054483	38.2988735076235	53.1709413251203
"ENSG00000160410_SHKBP1"	141.617012246339	158.221825941354	159.787663401272	148.763033155042	162.614461543259	143.674671240219
"ENSG00000160439_RDH13"	54.8765922454563	42.812964666484	34.6967497671334	32.4764368155374	36.9578321689226	38.4640852139168
"ENSG00000160445_ZER1"	44.2553163269809	40.9515314201151	26.4790985064966	44.0003337500829	22.1746993013536	33.9388987181619
"ENSG00000160446_ZDHHC12"	59.3021238781544	67.9423134924637	63.915065360509	54.4766036905789	62.3003456561838	55.4335345729978
"ENSG00000160447_PKN3"	26.5531897961885	23.2679155796109	25.5660261442036	30.3811828274382	31.6781418590765	35.0701953421006
"ENSG00000160460_SPTBN4"	15.9319138777131	13.9607493477665	15.5222301589807	16.7620319047935	7.39156643378452	14.7068561112035
"ENSG00000160469_BRSK1"	1.77021265307923	0.930716623184434	0.913072362292985	0	0	2.26259324787746
"ENSG00000160471_COX6B2"	0.885106326539617	3.72286649273774	1.82614472458597	1.04762699404959	3.16781418590765	4.52518649575492
"ENSG00000160472_TMEM190"	0	0	0	0	0	1.13129662393873
"ENSG00000160505_NLRP4"	5.3106379592377	2.7921498695533	0	10.4762699404959	4.22375224787687	4.52518649575492
"ENSG00000160539_PLPP7"	6.19574428577732	7.44573298547547	10.9568683475158	12.5715239285951	10.5593806196922	10.1816696154486
"ENSG00000160551_TAOK1"	138.07658694018	149.845376332694	172.570676473374	164.477438065786	171.061966039013	170.825790214748
"ENSG00000160563_MED27"	13.2765948980943	17.6836158405042	17.3483748835667	23.0477938690911	22.1746993013536	18.1007459830197
"ENSG00000160570_DEDD2"	27.4382961227281	23.2679155796109	28.3052432310825	19.9049128869423	46.4612747266456	26.0198223505908
"ENSG00000160584_SIK3"	44.2553163269809	55.842997391066	42.9144010277703	46.0955877381821	48.573150850584	74.6655771799562
"ENSG00000160588_MPZL3"	52.2212732658374	53.9815641446972	51.1320522884072	54.4766036905789	83.4191068955682	42.9892717096717
"ENSG00000160593_JAML"	133.651055307482	131.231043869005	176.222965922546	124.667612291902	139.383824179937	123.311332009322
"ENSG00000160602_NEK8"	8.45276541845334	9.10240857474376	3.83490392163054	20.7534907521224	5.27969030984609	6.78777974363238
"ENSG00000160606_TLCD1"	10.6212759184754	6.51501636229104	5.47843417375791	5.23813497024797	5.27969030984609	15.8381527351422
"ENSG00000160613_PCSK7"	113.771567213402	135.39134717464	127.830130721018	141.429644196695	148.88726673766	99.5541029066082
"ENSG00000160633_SAFB"	125.224843078825	106.827654009109	142.320589110608	158.516440469644	143.787085898348	151.910510662493
"ENSG00000160654_CD3G"	5.3106379592377	8.37644960865991	4.56536181146492	6.28576196429756	5.27969030984609	5.65648311969365
"ENSG00000160678_S100A1"	4.42553163269809	0.930716623184434	6.09932338011714	3.14288098214878	2.11187612393843	0
"ENSG00000160679_CHTOP"	115.94892877669	108.893844912579	135.134709619362	96.3816834525626	84.4750449575374	115.39225564175
"ENSG00000160683_CXCR5"	21.7470624430784	0	29.2548384878672	29.3335558333886	20.9075736269905	18.4061960714831
"ENSG00000160685_ZBTB7B"	26.5531897961885	24.1986322027953	22.8268090573246	16.7620319047935	12.6712567436306	22.6259324787746
"ENSG00000160688_FLAD1"	67.2680808170109	39.0900981737462	43.8274733900633	48.1908417262813	73.9156643378452	48.6457548293654
"ENSG00000160691_SHC1"	66.3121659843481	67.262890357539	79.5651256502107	59.211877703683	73.5566453967757	72.0635949448971
"ENSG00000160695_VPS11"	62.8425491843128	50.2586976519594	42.9144010277703	48.1908417262813	48.573150850584	31.6763054702844
"ENSG00000160703_NLRX1"	51.3361669392978	32.5750818114552	44.7405457523563	38.762198779835	33.790017983015	22.6259324787746
"ENSG00000160710_ADAR"	401.838272248986	405.792447708413	419.10021429248	368.764701905457	432.934605407379	390.297335258862
"ENSG00000160712_IL6R"	53.106379592377	53.0508475215127	57.5235588244581	60.7623656548764	58.076593408307	63.3526109405689
"ENSG00000160714_UBE2Q1"	62.8425491843128	60.4965805069882	52.9581970129931	52.3813497024797	47.5172127886148	48.6457548293654
"ENSG00000160716_CHRNB2"	14.1617012246339	9.30716623184434	17.3483748835667	6.28576196429756	16.8950089915075	12.444262863326
"ENSG00000160741_CRTC2"	36.2893593881243	36.2979483041929	37.4359668540124	40.8574527679342	35.9018941069534	32.8076020942232
"ENSG00000160746_ANO10"	33.6340404085055	26.9907820723486	21.9137366950316	30.3811828274382	23.2306373633228	24.8885257266521
"ENSG00000160752_FDPS"	209.832156832747	212.445376408079	214.955495531015	222.694070125122	182.128196928451	202.637851279905
"ENSG00000160753_RUSC1"	81.9785479640993	75.3880464779392	84.9157296932476	89.0482944942155	69.6919120899683	90.5037299150984
"ENSG00000160767_FAM189B"	53.106379592377	53.0508475215127	65.7412100850949	36.6669447917358	57.0206553463377	41.857975085733
"ENSG00000160781_PAQR6"	5.3106379592377	0.930716623184434	9.13072362292985	12.5715239285951	15.8390709295383	5.65648311969365
"ENSG00000160783_PMF1"	57.797443123037	51.0404996154344	51.1137908411613	52.9994496289689	38.214398462666	40.7266784617943
"ENSG00000160785_SLC25A44"	54.8765922454563	53.0508475215127	83.0895849686616	78.5720245537195	59.1325314702762	47.5144582054267
"ENSG00000160789_LMNA"	92.9361642866598	115.40886127487	84.9157296932476	76.4767705656203	98.2022397631372	76.9281704278336
"ENSG00000160791_CCR5"	5.3106379592377	5.5842997391066	9.13072362292985	7.33338895834716	4.22375224787687	10.1816696154486
"ENSG00000160796_NBEAL2"	249.599984084172	262.46208773801	246.529537819106	213.715906786117	252.369196810643	210.421172052604
"ENSG00000160799_CCDC12"	55.7616985719959	37.2286649273774	35.6098221294264	45.0479607441325	39.069708292861	56.5648311969365
"ENSG00000160801_PTH1R"	0.885106326539617	0	0.913072362292985	0	3.16781418590765	3.39388987181619
"ENSG00000160803_UBQLN4"	67.2680808170109	66.0808802460948	74.8719337080248	69.1433816072732	86.5869210814758	66.7465008123851
"ENSG00000160808_MYL3"	0	0	0	3.14288098214878	0	1.13129662393873
"ENSG00000160813_PPP1R35"	9.73616959193579	3.72286649273774	9.13072362292985	15.1801151437786	11.0979090312965	6.78777974363238
"ENSG00000160818_GPATCH4"	100.017014898977	81.9030628402302	99.5248874899354	101.619818422811	81.3072307716297	96.1602130347921
"ENSG00000160838_LRRC71"	2.65531897961885	0.930716623184434	3.65228944917194	1.04762699404959	0	3.39388987181619
"ENSG00000160856_FCRL3"	12.3914885715546	15.8221825941354	10.9568683475158	15.7144049107439	10.5593806196922	11.3129662393873
"ENSG00000160862_AZGP1"	4.42553163269809	9.30716623184434	6.39150653605089	6.28576196429756	6.3356283718153	4.52518649575492
"ENSG00000160867_FGFR4"	5.3106379592377	9.30716623184434	6.39150653605089	5.23813497024797	2.11187612393843	7.91907636757111
"ENSG00000160868_CYP3A4"	1.77021265307923	1.86143324636887	1.82614472458597	1.04762699404959	1.05593806196922	1.13129662393873
"ENSG00000160870_CYP3A7"	3.54042530615847	2.7921498695533	4.56536181146492	3.14288098214878	5.27969030984609	3.39388987181619
"ENSG00000160877_NACC1"	46.9106353065997	54.6796016120855	48.9589400661499	70.1910086013228	43.8003108104831	70.9888631521553
"ENSG00000160882_CYP11B1"	7.96595693885655	5.5842997391066	2.73921708687896	2.09525398809919	2.11187612393843	6.47101668892954
"ENSG00000160883_HK3"	5.3106379592377	5.5842997391066	0.913072362292985	1.04762699404959	2.11187612393843	4.52518649575492
"ENSG00000160886_LY6K"	3.42536148370832	6.24510854156755	9.7881357237808	2.87049796369589	4.42438047965102	0
"ENSG00000160888_IER2"	45.4944651841363	59.2773417306166	49.461129865411	74.3396114977592	63.0078241577032	46.3831615814879
"ENSG00000160908_ZNF394"	32.8374447146198	17.7022301729679	16.4353025212737	12.5715239285951	12.6712567436306	27.1511189745295
"ENSG00000160917_CPSF4"	45.1404226535205	82.8337794634146	69.3934995342669	45.0479607441325	55.9647172843685	33.9388987181619
"ENSG00000160932_LY6E"	168.170202042527	163.80612568046	171.657604111081	186.477604940828	186.901036968551	193.451722693523
"ENSG00000160948_VPS28"	61.9574428577732	73.5266132315703	71.2196442588528	80.6672785418187	74.9716023998144	83.715950171466
"ENSG00000160949_TONSL"	98.2468022458975	98.65596205755	93.1333809538845	61.809992648926	74.9716023998144	82.5846535475273
"ENSG00000160951_PTGER1"	0.885106326539617	3.72286649273774	0.913072362292985	1.04762699404959	0	6.78777974363238
"ENSG00000160953_MUM1"	105.327652858214	98.65596205755	123.264768909553	111.037985099316	107.70568232086	106.262691886565
"ENSG00000160957_RECQL4"	63.7276555108524	74.4573298547547	67.3938710608452	59.7147386608268	81.3072307716297	69.0090940602625
"ENSG00000160959_LRRC14"	54.8765922454563	85.6259293329679	65.7412100850949	73.3338895834716	58.076593408307	73.5342805560174
"ENSG00000160961_ZNF333"	31.7487639329761	39.1459411711373	21.0006643327387	36.9183752703077	39.7983055556198	44.573086983186
"ENSG00000160963_COL26A1"	1.77021265307923	3.72286649273774	3.65228944917194	3.14288098214878	1.05593806196922	2.26259324787746
"ENSG00000160972_PPP1R16A"	22.1276581634904	20.4757657100575	21.0006643327387	18.8572858928927	32.7340799210457	18.1007459830197
"ENSG00000160973_FOXH1"	7.70927610416007	5.10963426128254	3.79838102713882	5.23813497024797	3.32620489520303	4.08398081241882
"ENSG00000160991_ORAI2"	185.854626446789	183.872376076317	186.668513747178	187.829043763152	175.412430854326	181.708863737039
"ENSG00000160993_ALKBH4"	19.4900413104024	12.5088314155988	25.1642743047947	33.2202519813126	22.0479867339173	19.6619353240551
"ENSG00000160994_CCDC105"	0	0.930716623184434	0	0	1.05593806196922	1.13129662393873
"ENSG00000160999_SH2B2"	5.3106379592377	2.7921498695533	0.913072362292985	3.14288098214878	5.27969030984609	5.65648311969365
"ENSG00000161010_MRNIP"	33.846465926875	34.1014570734777	33.7288930631029	20.7849195619439	33.4943553256636	26.8117299873479
"ENSG00000161011_SQSTM1"	227.729006755378	202.300565215369	199.104559321608	214.931154099215	172.413566758334	129.307204116197
"ENSG00000161013_MGAT4B"	68.1531871435505	53.9815641446972	60.262775911337	67.048127619174	61.2444075942146	64.4839075645076
"ENSG00000161016_RPL8"	1154.17864980766	1264.84389090765	1247.25684689222	1206.86629714513	1286.13255947851	1188.99275175961
"ENSG00000161021_MAML1"	107.982971837833	107.03241166621	105.003321663693	93.2388024704138	111.929434568737	132.361705000831
"ENSG00000161031_PGLYRP2"	3.54042530615847	4.65358311592217	4.56536181146492	5.23813497024797	6.3356283718153	11.3129662393873
"ENSG00000161036_LRWD1"	25.6680834696489	27.921498695533	23.7398814196176	29.3335558333886	31.6781418590765	35.0701953421006
"ENSG00000161040_FBXL13"	2.65531897961885	0.930716623184434	1.82614472458597	5.23813497024797	1.05593806196922	3.39388987181619
"ENSG00000161048_NAPEPLD"	37.1744657146639	34.4365150578241	39.2621115785984	36.6669447917358	46.4612747266456	48.6457548293654
"ENSG00000161055_SCGB3A1"	0	1.86143324636887	0.913072362292985	0	0	0
"ENSG00000161057_PSMC2"	99.1319085724371	107.963128289394	81.2634402440757	60.7623656548764	81.3072307716297	92.7663231629759
"ENSG00000161082_CELF5"	7.08085061231694	13.0300327245821	10.5277243372381	8.38101595239675	8.44750449575374	15.2725044231729
"ENSG00000161091_MFSD12"	21.0301263185813	35.1531668576761	39.435595327434	16.2591709476497	37.1373416394574	37.9097498681868
"ENSG00000161133_USP41"	3.30144659799277	0	3.09531530817322	0	2.66096391616243	1.49331154359912
"ENSG00000161179_YDJC"	99.1319085724371	108.893844912579	83.0895849686616	96.3816834525626	116.153186816614	139.149484744464
"ENSG00000161180_CCDC116"	6.19574428577732	0.930716623184434	3.65228944917194	4.19050797619837	3.16781418590765	5.65648311969365
"ENSG00000161202_DVL3"	49.5659542862186	62.3580137533571	63.915065360509	64.9528736310748	50.6850269745224	54.302237949059
"ENSG00000161203_AP2M1"	231.89785755338	263.392804361195	264.790985064966	267.144883482646	246.033568438828	255.673037010153
"ENSG00000161204_ABCF3"	42.4851036739016	42.812964666484	50.2189799261142	39.8098257738846	51.7409650364917	49.7770514533041
"ENSG00000161217_PCYT1A"	81.4297820416448	80.9723462170458	56.6104864621651	67.048127619174	53.8528411604301	63.3526109405689
"ENSG00000161243_FBXO27"	0.885106326539617	1.86143324636887	2.73921708687896	1.04762699404959	2.11187612393843	2.26259324787746
"ENSG00000161249_DMKN"	10.6212759184754	1.86143324636887	10.0437959852228	5.23813497024797	13.7271948055998	7.91907636757111
"ENSG00000161265_U2AF1L4"	15.0468075511735	13.0300327245821	20.0875919704457	17.8096588988431	14.5825046357949	10.7925697923755
"ENSG00000161267_BDH1"	70.8085061231694	67.0115968692792	69.3934995342669	51.3337227084301	58.076593408307	62.2213143166301
"ENSG00000161270_NPHS1"	3.54042530615847	0.930716623184434	4.56536181146492	4.04384019703143	2.11187612393843	1.13129662393873
"ENSG00000161277_THAP8"	7.96595693885655	5.5842997391066	6.39150653605089	6.28576196429756	6.3356283718153	5.65648311969365
"ENSG00000161281_COX7A1"	1.77021265307923	0.930716623184434	0.913072362292985	2.09525398809919	0	3.39388987181619
"ENSG00000161298_ZNF382"	21.2425518369508	23.2679155796109	22.8268090573246	26.1906748512398	17.9509470534767	31.6763054702844
"ENSG00000161328_LRRC56"	2.65531897961885	1.86143324636887	2.73921708687896	3.14288098214878	7.39156643378452	6.78777974363238
"ENSG00000161381_PLXDC1"	8.85106326539617	3.72286649273774	10.9568683475158	10.4762699404959	10.5593806196922	2.26259324787746
"ENSG00000161395_PGAP3"	11.506382245015	16.7528992173198	11.8699407098088	7.33338895834716	19.0068851154459	11.3129662393873
"ENSG00000161405_IKZF3"	13.2765948980943	13.0300327245821	16.4353025212737	20.9525398809919	15.8390709295383	14.7068561112035
"ENSG00000161509_GRIN2C"	13.2765948980943	18.6143324636887	9.13072362292985	19.9049128869423	14.783132867569	5.65648311969365
"ENSG00000161513_FDXR"	28.3234024492677	31.6443651882708	28.3052432310825	30.3811828274382	42.2375224787687	29.413712222407
"ENSG00000161526_SAP30BP"	68.1531871435505	53.0508475215127	60.262775911337	69.1433816072732	59.1325314702762	67.8777974363238
"ENSG00000161533_ACOX1"	102.43335517043	77.249479724308	95.8725980407634	96.3816834525626	95.0344255772296	92.7663231629759
"ENSG00000161542_PRPSAP1"	87.6255263274221	74.4573298547547	79.6473021628171	84.8577865180171	50.6850269745224	97.2915096587308
"ENSG00000161544_CYGB"	1.56663819797512	3.72286649273774	6.39150653605089	3.14288098214878	4.22375224787687	1.13129662393873
"ENSG00000161547_SRSF2"	1014.09287150624	895.619299324149	895.842686816516	902.719228232654	987.407681747415	968.910306538565
"ENSG00000161551_ZNF577"	23.01276449003	22.3371989564264	31.0444603179615	17.8096588988431	34.8459560449842	18.1007459830197
"ENSG00000161558_TMEM143"	24.7829771431093	14.8914659709509	19.1745196081527	28.285928839339	23.2306373633228	18.1007459830197
"ENSG00000161594_KLHL10"	6.19574428577732	0	2.73921708687896	1.04762699404959	2.11187612393843	3.39388987181619
"ENSG00000161609_CCDC155"	0.885106326539617	7.44573298547547	6.39150653605089	2.09525398809919	3.16781418590765	6.78777974363238
"ENSG00000161610_HCRT"	0.885106326539617	0.930716623184434	0	0	1.05593806196922	1.13129662393873
"ENSG00000161618_ALDH16A1"	78.6771013661066	67.0115968692792	84.0026573309546	59.7147386608268	69.6919120899683	91.6350265390371
"ENSG00000161634_DCD"	0	0	0	0	0	0
"ENSG00000161638_ITGA5"	124.799992042086	134.953910361743	137.873926706241	126.762866280001	125.656629374337	111.998365769934
"ENSG00000161640_SIGLEC11"	3.54042530615847	4.65358311592217	6.39150653605089	3.21621487173225	3.16781418590765	4.52518649575492
"ENSG00000161642_ZNF385A"	38.0595720412035	35.3672316810085	52.0451246507001	44.0003337500829	41.1815844167995	44.1205683336105
"ENSG00000161647_MPP3"	15.9319138777131	14.8914659709509	11.8699407098088	15.7144049107439	19.0068851154459	14.7068561112035
"ENSG00000161649_CD300LG"	8.85106326539617	7.44573298547547	10.0437959852228	2.09525398809919	3.16781418590765	9.05037299150984
"ENSG00000161652_IZUMO2"	0.885106326539617	0	0	1.04762699404959	0	0
"ENSG00000161653_NAGS"	2.65531897961885	5.5842997391066	3.65228944917194	4.19050797619837	3.16781418590765	0
"ENSG00000161654_LSM12"	127.455311021705	157.291109318169	166.179169937323	146.667779166943	178.453532472798	152.725044231729
"ENSG00000161664_ASB16"	0.885106326539617	1.86143324636887	3.65228944917194	5.23813497024797	3.33676427582273	2.45491367394704
"ENSG00000161671_EMC10"	81.9608458375685	89.6466251451247	57.5783431661956	69.0176663679872	59.9984006810909	44.2563239284831
"ENSG00000161677_JOSD2"	11.506382245015	18.6143324636887	16.4353025212737	14.6667779166943	12.6712567436306	11.3129662393873
"ENSG00000161681_SHANK1"	0.885106326539617	0.930716623184434	2.73921708687896	4.19050797619837	2.11187612393843	2.26259324787746
"ENSG00000161682_FAM171A2"	5.3106379592377	5.5842997391066	4.56536181146492	11.5238969345455	4.22375224787687	7.91907636757111
"ENSG00000161692_DBF4B"	47.7957416331393	50.2586976519594	35.6098221294264	42.9527067560333	39.069708292861	47.5144582054267
"ENSG00000161714_PLCD3"	8.85106326539617	8.37644960865991	10.9568683475158	7.33338895834716	11.6153186816614	12.6592092218744
"ENSG00000161791_FMNL3"	116.302971307306	90.2981267813538	93.3616490444577	105.915089098414	84.865742040466	94.6555885249535
"ENSG00000161798_AQP5"	6.19574428577732	0	1.82614472458597	0	1.05593806196922	0
"ENSG00000161800_RACGAP1"	46.0255289800601	51.1894142751439	57.5235588244581	71.2386355953724	58.076593408307	41.857975085733
"ENSG00000161807_OR7G1"	3.54042530615847	0	0	2.09525398809919	0	0
"ENSG00000161813_LARP4"	113.293609797071	102.378828550288	116.873262373502	88.0006675001659	96.0903636391988	110.867069145996
"ENSG00000161835_GRASP"	4.42553163269809	4.65358311592217	5.47843417375791	1.04762699404959	9.50344255772296	10.1816696154486
"ENSG00000161847_RAVER1"	143.9802461382	164.197026662198	180.514406025323	154.870698530351	188.094246978577	140.416536963275
"ENSG00000161849_KRT84"	0	0	0	1.04762699404959	0	2.26259324787746
"ENSG00000161850_KRT82"	0	5.5842997391066	4.56536181146492	6.28576196429756	2.11187612393843	3.39388987181619
"ENSG00000161860_SYCE2"	0.885106326539617	0.930716623184434	2.73921708687896	3.72955209881655	2.11187612393843	0
"ENSG00000161888_SPC24"	46.0255289800601	59.5658638838038	78.5242231571967	66.4719327724467	57.0206553463377	55.4335345729978
"ENSG00000161896_IP6K3"	4.42553163269809	2.7921498695533	2.73921708687896	2.09525398809919	2.11187612393843	4.52518649575492
"ENSG00000161904_LEMD2"	31.8638277554262	37.2286649273774	53.8712693752861	51.3337227084301	47.5172127886148	28.2824155984682
"ENSG00000161905_ALOX15"	4.42553163269809	6.51501636229104	5.47843417375791	2.09525398809919	2.11187612393843	2.26259324787746
"ENSG00000161911_TREML1"	0	0	2.73921708687896	2.09525398809919	4.22375224787687	3.39388987181619
"ENSG00000161914_ZNF653"	9.73616959193579	2.7921498695533	4.56536181146492	11.5238969345455	4.22375224787687	5.65648311969365
"ENSG00000161920_MED11"	13.2765948980943	17.6836158405042	18.2614472458597	20.9525398809919	11.6153186816614	15.6910841740302
"ENSG00000161921_CXCL16"	2.65531897961885	5.5842997391066	3.65228944917194	4.19050797619837	1.05593806196922	4.52518649575492
"ENSG00000161929_SCIMP"	8.34655265926859	7.44573298547547	6.39150653605089	7.33338895834716	7.39156643378452	2.26259324787746
"ENSG00000161939_RNASEK-C17orf49"	1.55778713470973	1.91727624375993	0	0	0	0
"ENSG00000161940_BCL6B"	19.4723391838716	4.65358311592217	14.6091577966878	25.1430478571903	5.27969030984609	7.91907636757111
"ENSG00000161944_ASGR2"	4.42553163269809	1.86143324636887	0	3.14288098214878	0	3.39388987181619
"ENSG00000161955_TNFSF13"	30.9787214288866	25.352720815544	37.4359668540124	31.4288098214878	36.3770662348395	34.9457527134674
"ENSG00000161956_SENP3"	67.2680808170109	65.9319655863853	84.5413700247075	63.6014348087508	55.4367482533839	68.6923310055597
"ENSG00000161958_FGF11"	10.6212759184754	7.44573298547547	6.39150653605089	8.38101595239675	8.44750449575374	9.57076943852166
"ENSG00000161960_EIF4A1"	925.82121756044	776.143206405963	853.046985195844	858.184604715606	839.660828116682	796.17262502936
"ENSG00000161970_RPL26"	901.03824041733	865.566459561524	852.809586381648	768.769640773473	761.331342679806	744.393178551684
"ENSG00000161973_CCDC42"	3.54042530615847	0.930716623184434	1.82614472458597	1.04762699404959	0	2.26259324787746
"ENSG00000161980_POLR3K"	46.8840821168035	38.1593815505618	45.6262259437805	42.9527067560333	51.7409650364917	46.3831615814879
"ENSG00000161981_SNRNP25"	74.375484619124	87.4873625793368	93.1607731247533	83.8101595239675	79.1953546476913	83.715950171466
"ENSG00000161992_PRR35"	0.885106326539617	0.930716623184434	3.65228944917194	5.23813497024797	1.05593806196922	0
"ENSG00000161996_WDR90"	63.1700385251325	71.6837943176651	58.0166179000963	45.7812996399673	65.4998379839506	58.7821725798564
"ENSG00000161999_JMJD8"	53.6816987046278	54.9402022665771	42.5126491883614	58.8347319858252	51.7515244171113	49.7996773857829
"ENSG00000162004_CCDC78"	11.506382245015	10.2378828550288	19.1745196081527	14.6667779166943	20.0628231774151	7.91907636757111
"ENSG00000162006_MSLNL"	1.77021265307923	0	1.82614472458597	1.04762699404959	1.05593806196922	1.13129662393873
"ENSG00000162009_SSTR5"	4.42553163269809	4.65358311592217	0.913072362292985	0	1.05593806196922	4.52518649575492
"ENSG00000162032_SPSB3"	28.5092747778411	26.7487957503206	25.776032787531	20.8687297214679	37.3590886324709	33.4071893049107
"ENSG00000162039_MEIOB"	0	0	0.913072362292985	2.09525398809919	1.05593806196922	2.26259324787746
"ENSG00000162040_HS3ST6"	0	2.7921498695533	2.73921708687896	4.19050797619837	0	0
"ENSG00000162062_TEDC2"	29.2085087758074	45.6051145360373	38.3490392163054	38.762198779835	34.8459560449842	35.0701953421006
"ENSG00000162063_CCNF"	114.178716123611	149.845376332694	114.134045286623	137.239136220497	142.551638365844	131.230408376893
"ENSG00000162065_TBC1D24"	62.488506653697	51.1894142751439	64.8281377228019	53.4289766965293	57.7914901315753	52.0962095323785
"ENSG00000162066_AMDHD2"	26.3496153410844	43.4737734689449	29.6839824981449	34.9488365214944	29.3550781227442	14.8765506047943
"ENSG00000162068_NTN3"	1.77021265307923	0	3.65228944917194	0	4.22375224787687	0
"ENSG00000162069_BICDL2"	5.3106379592377	4.65358311592217	2.73921708687896	8.90482944942155	9.50344255772296	3.39388987181619
"ENSG00000162073_PAQR4"	34.3598275962679	38.7550401893998	32.0671013637296	55.3985154453425	37.6864294316814	49.4376624661225
"ENSG00000162076_FLYWCH2"	13.2765948980943	13.9607493477665	14.6091577966878	14.6667779166943	20.0628231774151	18.1007459830197
"ENSG00000162078_ZG16B"	4.42553163269809	7.44573298547547	8.21765126063687	9.42864294644634	1.05593806196922	12.444262863326
"ENSG00000162086_ZNF75A"	52.4602519740031	60.4965805069882	56.5922250149192	46.0955877381821	60.1884695322454	64.698853923056
"ENSG00000162104_ADCY9"	20.3574455104112	22.3371989564264	19.1745196081527	26.1906748512398	20.0628231774151	18.1007459830197
"ENSG00000162105_SHANK2"	23.01276449003	29.7829319419019	13.6960854343948	33.524063809587	31.6781418590765	48.6457548293654
"ENSG00000162129_CLPB"	93.8212706131994	98.65596205755	83.0895849686616	100.572191428761	85.5309830195066	79.1907636757111
"ENSG00000162139_NEU3"	70.8085061231694	76.3187631011236	63.001992998216	62.8576196429756	54.9087792223993	63.3526109405689
"ENSG00000162144_CYB561A3"	99.2204192050911	79.9578650977747	111.248736621777	107.151288951392	71.7721100720477	110.708687618644
"ENSG00000162148_PPP1R32"	1.77021265307923	3.72286649273774	3.65228944917194	2.09525398809919	2.11187612393843	0
"ENSG00000162174_ASRGL1"	33.7225510411594	46.5358311592217	41.0882563031843	36.6355159819143	38.0137702308918	54.302237949059
"ENSG00000162188_GNG3"	0	0.930716623184434	0.913072362292985	0	0	0
"ENSG00000162191_UBXN1"	71.693612449709	80.9723462170458	81.2634402440757	95.334056458513	99.2581778251064	59.9587210687527
"ENSG00000162194_LBHD1"	9.7096164021396	11.6991079534283	13.3582486603464	8.63244643096865	10.7177713289876	12.7383999855501
"ENSG00000162222_TTC9C"	25.6680834696489	18.6143324636887	42.9144010277703	23.0477938690911	17.9509470534767	27.1511189745295
"ENSG00000162227_TAF6L"	11.9489354082848	21.164496011214	18.0697020497782	21.8534990958745	13.3153789614318	13.6886891496586
"ENSG00000162231_NXF1"	72.5787187762486	60.4965805069882	77.6111507949037	68.0957546132236	74.9716023998144	74.6655771799562
