"lthscr_mecom1.genes.results"	"lthscr_mecom2.genes.results"	"lthscr_mecom3.genes.results"	"lthsc_mecom1.genes.results"	"lthsc_mecom2.genes.results"	"lthsc_mecom3.genes.results"
"ENSG00000203791_EEF1AKMT2"	56.2062526305908	48.8589387358466	56.2173724868099	52.8549666597572	63.2106159958139	70.1285806598354
"ENSG00000203795_FAM24A"	1.68332592484549	0	0	0	1.19717075749648	0
"ENSG00000203797_DDO"	5.04997777453646	8.4547288718058	6.50212496955933	3.55845825806265	10.7745368174683	3.84196022606841
"ENSG00000203801_LINC00222"	4.20831481211372	4.69707159544767	2.60084998782373	4.74461101075019	2.39434151499295	7.68392045213683
"ENSG00000203805_PLPP4"	0	2.8182429572686	1.9506374908678	1.18615275268755	0	2.56130681737894
"ENSG00000203808_BVES-AS1"	0	0	0	1.18615275268755	1.19717075749648	3.84196022606841
"ENSG00000203809_LIN28B-AS1"	3.36665184969098	1.87882863817907	1.9506374908678	0	5.98585378748238	2.56130681737894
"ENSG00000203811_HIST2H3C"	25.2162223541854	12.6069401621815	8.0886434621318	0	0	0
"ENSG00000203812_HIST2H2AA3"	23.5749795774611	6.79196552701733	19.0707325357175	25.8344069535348	20.6751389819641	0
"ENSG00000203814_HIST2H2BF"	30.2072837213523	22.4144256534763	38.0959501966481	23.3909322829985	31.9884026403058	15.2525820974916
"ENSG00000203818_HIST2H3PS2"	0	0	0.994825120342577	0	0	0
"ENSG00000203837_PNLIPRP3"	0	0.939414319089533	0.650212496955933	2.3723055053751	3.59151227248943	0
"ENSG00000203852_HIST2H3A"	5.04156114491224	12.6069401621815	24.2594282614258	21.4219187135371	26.0504356831233	22.4370477202395
"ENSG00000203857_HSD3B1"	0	0.939414319089533	3.25106248477966	3.55845825806265	4.7886830299859	2.56130681737894
"ENSG00000203859_HSD3B2"	3.36665184969098	3.75765727635813	7.15233746651526	3.55845825806265	2.39434151499295	5.12261363475789
"ENSG00000203864_C1orf137"	0	0	0	0	0	0
"ENSG00000203867_RBM20"	10.9416185114957	16.9094577436116	9.10297495738306	14.2338330322506	9.57736605997181	11.5258806782052
"ENSG00000203870_SMIM9"	0	0.939414319089533	0	0	2.39434151499295	0
"ENSG00000203872_C6orf163"	8.41662962422744	2.8182429572686	2.60084998782373	10.6753747741879	1.19717075749648	8.9645738608263
"ENSG00000203877_RIPPLY2"	11.7832814739184	4.69707159544767	7.15233746651526	11.8615275268755	7.18302454497886	7.68392045213683
"ENSG00000203879_GDI1"	51.3414407077874	92.0626032707743	57.868912229078	78.2860816773782	56.2670256023344	93.4876988343314
"ENSG00000203880_PCMTD2"	73.2246777307787	62.0013450599092	52.6672122534305	93.7060674623163	67.0415624198027	88.3650851995735
"ENSG00000203883_SOX18"	4.20831481211372	6.57590023362673	9.10297495738306	15.4199857849381	4.7886830299859	6.40326704344736
"ENSG00000203886_CYP17A1-AS1"	0	0	0.39012749817356	0	0	0
"ENSG00000203896_LIME1"	2.18832370229913	14.2884917933518	6.63866959392007	6.95085513074904	8.77526165244917	7.28691789544309
"ENSG00000203897_SPATA42"	0	0.939414319089533	0	0	0	1.28065340868947
"ENSG00000203900_AL121827.1"	5.89164073695921	2.8182429572686	8.13415833691872	3.55845825806265	10.7745368174683	4.26457585093594
"ENSG00000203907_OOEP"	3.36665184969098	0	0	1.18615275268755	2.39434151499295	1.28065340868947
"ENSG00000203908_KHDC3L"	0.841662962422744	0.939414319089533	1.30042499391187	1.18615275268755	3.59151227248943	0
"ENSG00000203909_DPPA5"	0	0	0.650212496955933	0	0	2.56130681737894
"ENSG00000203910_C1orf146"	0	0	0	0	0	1.28065340868947
"ENSG00000203923_SPANXN1"	2.52498888726823	0	1.30042499391187	0	6.84781673287984	1.28065340868947
"ENSG00000203926_SPANXA2"	0.420831481211372	0.939414319089533	2.91945411133214	0	0	0.806811647474367
"ENSG00000203930_LINC00632"	0	1.87882863817907	3.25106248477966	10.6753747741879	3.59151227248943	0
"ENSG00000203933_CXorf66"	0.841662962422744	2.8182429572686	0	2.3723055053751	0	1.28065340868947
"ENSG00000203942_C10orf62"	2.52498888726823	4.69707159544767	1.9506374908678	2.3723055053751	1.19717075749648	2.56130681737894
"ENSG00000203943_SAMD13"	11.7832814739184	4.69707159544767	3.25106248477966	7.11691651612529	21.5490736349366	14.0871874955842
"ENSG00000203950_RTL8A"	37.0331703466007	35.6977441254023	37.7448354482919	26.5579601326742	38.3094642398872	35.8582954433052
"ENSG00000203952_CCDC160"	3.36665184969098	2.8182429572686	3.25106248477966	0	3.59151227248943	6.40326704344736
"ENSG00000203963_C1orf141"	10.0999555490729	0.939414319089533	9.75318745433899	15.4199857849381	3.59151227248943	8.9645738608263
"ENSG00000203965_EFCAB7"	19.3582481357231	9.39414319089533	14.9548874299865	11.8615275268755	25.140585907426	3.84196022606841
"ENSG00000203970_DEFB110"	0.841662962422744	0	0	0	1.19717075749648	1.28065340868947
"ENSG00000203971_AL354984.1"	1.68332592484549	0.939414319089533	1.9506374908678	8.30306926881284	3.59151227248943	3.84196022606841
"ENSG00000203972_GLYATL3"	0.841662962422744	0	0	1.18615275268755	0	0
"ENSG00000203985_LDLRAD1"	4.20831481211372	7.51531455271627	4.55148747869153	1.18615275268755	7.18302454497886	2.56130681737894
"ENSG00000203987_AL772363.1"	3.36665184969098	5.6364859145372	4.55148747869153	9.48922202150039	4.7886830299859	5.12261363475789
"ENSG00000203989_RHOXF2B"	4.71331258956737	2.8182429572686	2.62685848770197	3.60590436817015	7.29076991315354	5.71171420275504
"ENSG00000203993_ARRDC1-AS1"	30.2998666472188	34.7583298063127	38.3625373204	24.9092078064385	32.3236104524048	26.8937215824789
"ENSG00000203995_ZYG11A"	2.52498888726823	4.69707159544767	5.20169997564746	8.30306926881284	5.98585378748238	10.2452272695158
"ENSG00000203999_LINC01270"	5.01631125603955	7.51531455271627	4.55148747869153	5.93076376343774	1.19717075749648	5.73732727092883
"ENSG00000204001_LCN8"	1.68332592484549	0.939414319089533	7.15233746651526	7.11691651612529	5.98585378748238	8.9645738608263
"ENSG00000204003_AL355987.1"	0	0	0	0.628660958924401	0	0
"ENSG00000204006_C1orf185"	0.841662962422744	0	3.9012749817356	1.18615275268755	1.19717075749648	0
"ENSG00000204007_GLT6D1"	0.841662962422744	1.87882863817907	1.30042499391187	1.18615275268755	2.39434151499295	8.9645738608263
"ENSG00000204010_IFIT1B"	1.68332592484549	1.87882863817907	2.60084998782373	2.3723055053751	2.39434151499295	5.12261363475789
"ENSG00000204011_COL5A1-AS1"	0.841662962422744	0	0	0	0	0
"ENSG00000204019_CT83"	0.841662962422744	0	0	0	0	1.28065340868947
"ENSG00000204020_LIPN"	0	0.939414319089533	0	0	0	0
"ENSG00000204021_LIPK"	0	0	0.650212496955933	2.3723055053751	0	1.28065340868947
"ENSG00000204022_LIPJ"	8.41662962422744	0.939414319089533	11.7038249452068	5.93076376343774	7.18302454497886	10.2452272695158
"ENSG00000204025_TRPC5OS"	5.04997777453646	5.6364859145372	1.30042499391187	4.74461101075019	13.1688783324612	10.2452272695158
"ENSG00000204033_LRIT2"	3.36665184969098	5.6364859145372	9.10297495738306	3.55845825806265	7.18302454497886	5.12261363475789
"ENSG00000204044_SLC12A5-AS1"	3.36665184969098	4.69707159544767	1.92462899098956	1.38779872064443	2.39434151499295	1.28065340868947
"ENSG00000204049_AL391421.1"	4.20831481211372	3.75765727635813	3.25106248477966	3.55845825806265	2.39434151499295	1.28065340868947
"ENSG00000204052_LRRC73"	1.68332592484549	1.87882863817907	0.650212496955933	2.3723055053751	0	6.40326704344736
"ENSG00000204055_AL158151.1"	3.91373277526576	3.14703796894994	4.11584510573105	4.74461101075019	4.56122058606157	3.84196022606841
"ENSG00000204060_FOXO6"	4.20831481211372	6.57590023362673	1.9506374908678	1.18615275268755	4.7886830299859	0
"ENSG00000204065_TCEAL5"	0.934245888289246	4.78161888416572	3.29007523459702	2.50278230817073	3.73517276338901	1.34468607912394
"ENSG00000204070_SYS1"	60.2967346279654	49.9674476323723	47.1924230290616	71.1691651612529	37.5073598323646	48.9465732801116
"ENSG00000204071_TCEAL6"	0	1.07093232376207	0.747744371499323	1.47082941333256	0	5.67329460049436
"ENSG00000204084_INPP5B"	56.803833333911	68.1545088499456	68.7339630532116	57.8961158586793	57.3684226992311	79.5285766796162
"ENSG00000204086_RPA4"	1.68332592484549	4.69707159544767	7.15233746651526	3.55845825806265	3.59151227248943	3.84196022606841
"ENSG00000204091_TDRG1"	3.36665184969098	3.75765727635813	0.650212496955933	3.55845825806265	3.59151227248943	1.28065340868947
"ENSG00000204092_LINC00951"	0	0	0	3.55845825806265	2.39434151499295	3.84196022606841
"ENSG00000204099_NEU4"	6.73330369938195	4.69707159544767	4.47346197905682	7.11691651612529	1.19717075749648	4.41825425997868
"ENSG00000204103_MAFB"	6.73330369938195	7.51531455271627	3.25106248477966	7.11691651612529	10.7745368174683	12.8065340868947
"ENSG00000204104_TRAF3IP1"	13.4666073987639	22.5459436581488	19.506374908678	23.723055053751	15.5632198474542	25.6130681737894
"ENSG00000204110_LINC02520"	0	0.939414319089533	0	3.55845825806265	0	2.56130681737894
"ENSG00000204116_CHIC1"	26.9332147975278	15.9700434245221	24.7080748843254	41.5153463440642	52.6755133298449	52.5067897562683
"ENSG00000204117_AL162293.1"	0.841662962422744	0	1.9506374908678	3.55845825806265	4.7886830299859	0
"ENSG00000204120_GIGYF2"	146.323106017194	122.123861481639	154.100361778556	148.269094085944	111.336880447172	122.942727234189
"ENSG00000204128_C2orf72"	5.89164073695921	11.2729718290744	9.10297495738306	5.93076376343774	7.18302454497886	2.56130681737894
"ENSG00000204130_RUFY2"	36.3430067174141	18.8634395273178	42.4003569264964	23.723055053751	32.3236104524048	32.0547548194975
"ENSG00000204131_NHSL2"	59.7075705542695	51.6677875499243	39.012749817356	61.6799431397525	44.2953180273696	88.3650851995735
"ENSG00000204138_PHACTR4"	122.041129551298	126.820933077087	115.737824458156	110.312205999942	120.914246507144	107.574886329916
"ENSG00000204140_CLPSL1"	0	0.939414319089533	0.650212496955933	0	0	1.28065340868947
"ENSG00000204147_ASAH2B"	24.1388937622843	23.4195989749021	9.04445583265702	19.7257202771939	15.0125212990058	12.7296948823733
"ENSG00000204148_LINC00474"	0.841662962422744	0	1.30042499391187	2.3723055053751	0	0
"ENSG00000204149_AGAP6"	47.7896230063634	54.4014832184749	61.0874640890099	39.4039944442804	54.35155239034	51.1364906089706
"ENSG00000204152_TIMM23B"	41.5781503436836	26.2378419321707	27.6795459954141	35.2524598098739	26.5532474012718	30.1850008428108
"ENSG00000204160_ZDHHC18"	37.0331703466007	44.1524729972081	52.6672122534305	58.1214848816899	47.886830299859	30.7356818085473
"ENSG00000204161_TMEM273"	53.0247666326329	57.3042734644615	59.1693372229899	60.493790387065	67.0415624198027	80.6811647474367
"ENSG00000204165_CXorf65"	0.841662962422744	2.8182429572686	3.9012749817356	1.18615275268755	4.7886830299859	3.84196022606841
"ENSG00000204172_AGAP9"	30.1988670917281	24.8287204535364	14.4672280572695	20.8051192821396	31.3179870161078	39.3800923172012
"ENSG00000204174_NPY4R"	3.78748333090235	1.4091214786343	6.50212496955933	0	5.435155239034	7.68392045213683
"ENSG00000204175_GPRIN2"	13.4666073987639	15.9700434245221	5.85191247260339	9.48922202150039	5.98585378748238	12.8065340868947
"ENSG00000204176_SYT15"	14.6870186942769	15.9700434245221	13.2708370628706	0	12.893529058237	14.6890945976682
"ENSG00000204178_MACO1"	26.9332147975278	32.8795011681337	17.5557374178102	26.0953605591261	31.1264396949084	14.0871874955842
"ENSG00000204179_PTPN20"	4.20831481211372	3.75765727635813	5.85191247260339	13.047680279563	7.18302454497886	2.56130681737894
"ENSG00000204183_GDF5OS"	1.22041129551298	5.4392089075284	3.84925798197912	0	0.586613671173273	1.28065340868947
"ENSG00000204186_ZDBF2"	34.5081814593325	24.4247722963279	25.3582873812814	28.4676660645012	41.9009765123767	30.7356818085473
"ENSG00000204187_LINC00619"	4.20831481211372	0	0.650212496955933	1.18615275268755	0	2.56130681737894
"ENSG00000204193_TXNDC8"	1.68332592484549	0	0	1.18615275268755	3.59151227248943	2.56130681737894
"ENSG00000204195_AWAT1"	0.841662962422744	1.87882863817907	0.650212496955933	3.55845825806265	0	1.28065340868947
"ENSG00000204209_DAXX"	148.132681386403	116.487375567102	131.798073132968	96.0783729676915	100.813749488778	121.6620738255
"ENSG00000204217_BMPR2"	85.0079592046971	93.9414319089533	78.6757121316679	92.5199147096288	89.7878068122357	92.207045425642
"ENSG00000204219_TCEA3"	7.5749666618047	3.75765727635813	1.9506374908678	3.55845825806265	4.7886830299859	6.40326704344736
"ENSG00000204220_PFDN6"	14.3082703611866	18.7882863817907	19.018715535961	9.66714493440352	8.38019530247533	8.9645738608263
"ENSG00000204227_RING1"	36.191507384178	28.182429572686	46.8152997808272	20.1645967956883	28.7320981799154	28.1743749911684
"ENSG00000204228_HSD17B8"	17.6749222108776	14.091214786343	20.8067999025898	8.30306926881284	11.9717075749648	15.3678409042737
"ENSG00000204231_RXRB"	50.4997777453646	52.6072018690139	45.5148747869153	51.7992907098653	44.17560095162	65.313323843163
"ENSG00000204237_OXLD1"	54.7080925574784	42.0669732088293	45.046721789107	32.0261243225638	38.3094642398872	34.9618380572226
"ENSG00000204241_AP000911.1"	14.3082703611866	10.3335575099849	7.15233746651526	5.93076376343774	9.57736605997181	5.12261363475789
"ENSG00000204246_OR13C3"	0	0	0	0	0	0
"ENSG00000204248_COL11A2"	5.04997777453646	5.6364859145372	4.55148747869153	2.3723055053751	2.39434151499295	6.40326704344736
"ENSG00000204250_LINC00587"	0	0	0	0	0	1.28065340868947
"ENSG00000204252_HLA-DOA"	55.5497555199011	35.6977441254023	63.7208247016814	53.3768738709397	61.0557086323203	30.7356818085473
"ENSG00000204256_BRD2"	277.748777599506	275.248395493233	294.546261121038	228.927481268697	239.434151499295	235.640227198863
"ENSG00000204257_HLA-DMA"	117.832814739184	140.91214786343	141.096111839437	137.593719311756	143.660490899577	137.029914729773
"ENSG00000204261_PSMB8-AS1"	36.267257050796	47.6470942642211	39.6564601893423	29.0963270234256	25.3321332286254	35.025870727657
"ENSG00000204262_COL5A2"	10.0999555490729	1.87882863817907	5.85191247260339	8.30306926881284	3.59151227248943	15.3678409042737
"ENSG00000204264_PSMB8"	174.762897517459	175.95230196547	210.668849013722	176.736760150445	173.589759836989	157.41791699611
"ENSG00000204267_TAP2"	84.1662962422744	89.4228490341327	114.50242071394	100.822983978442	116.125563477158	76.8392045213683
"ENSG00000204271_SPIN3"	47.1331258956737	43.1848762485458	29.5326516117385	47.446110107502	31.4616475070074	38.4196022606841
"ENSG00000204272_NBDY"	94.2662517913473	98.638503504401	83.8774121073153	58.1214848816899	86.1962945397463	79.4005113387472
"ENSG00000204277_LINC01993"	4.20831481211372	5.6364859145372	1.9506374908678	3.55845825806265	2.39434151499295	3.84196022606841
"ENSG00000204278_TMEM235"	0	6.57590023362673	3.9012749817356	2.3723055053751	4.7886830299859	0
"ENSG00000204279_PAGE3"	0	0	0	0	1.19717075749648	1.28065340868947
"ENSG00000204283_LINC01973"	11.7832814739184	13.1518004672535	8.45276246042713	7.11691651612529	4.7886830299859	12.8065340868947
"ENSG00000204287_HLA-DRA"	813.046421700371	831.381672394237	770.50180889278	782.860816773782	859.56860388247	777.356619074509
"ENSG00000204290_BTNL2"	1.68332592484549	0.939414319089533	0.650212496955933	0	0	2.56130681737894
"ENSG00000204291_COL15A1"	9.25829258665018	7.51531455271627	7.80254996347119	8.30306926881284	8.38019530247533	12.8065340868947
"ENSG00000204296_C6orf10"	2.52498888726823	1.87882863817907	1.9506374908678	0	1.19717075749648	1.28065340868947
"ENSG00000204300_TMEM225"	0.841662962422744	3.75765727635813	0.650212496955933	1.18615275268755	1.19717075749648	0
"ENSG00000204301_NOTCH4"	16.8332592484549	13.1518004672535	16.9055249208543	15.4199857849381	9.57736605997181	23.0517613564105
"ENSG00000204304_PBX2"	30.2998666472188	27.2430152535965	35.7616873325763	34.3984298279389	29.9292689374119	29.4550283998578
"ENSG00000204305_AGER"	11.7832814739184	8.4547288718058	18.2059499147661	9.48922202150039	5.98585378748238	23.0517613564105
"ENSG00000204308_RNF5"	58.0747444071693	51.6677875499243	44.8646622899594	55.7491793763148	38.3094642398872	26.8937215824789
"ENSG00000204310_AGPAT1"	141.407794316645	154.298801910456	165.84970159855	150.676984173899	96.4560479314911	128.744087175553
"ENSG00000204311_PJVK"	4.20831481211372	3.75765727635813	5.85191247260339	3.55845825806265	16.7603906049507	5.12261363475789
"ENSG00000204314_PRRT1"	5.04997777453646	3.75765727635813	3.9012749817356	4.74461101075019	2.39434151499295	6.40326704344736
"ENSG00000204315_FKBPL"	10.0999555490729	5.6364859145372	14.3046749330305	10.6753747741879	17.9575613624471	10.2452272695158
"ENSG00000204316_MRPL38"	86.632368722173	102.245854489705	108.585486991641	71.1691651612529	80.7132524704124	106.025295705401
"ENSG00000204323_SMIM5"	14.3082703611866	22.5083670853852	8.81688145872245	11.0074975449405	11.6245280552908	16.2386852221825
"ENSG00000204334_ERICH2"	0	0	0	0	0	1.28065340868947
"ENSG00000204335_SP5"	2.52498888726823	1.87882863817907	1.30042499391187	4.74461101075019	1.19717075749648	1.28065340868947
"ENSG00000204344_STK19"	33.1783539787046	26.115718070689	27.4324652465708	20.7102270619246	14.9766061762809	17.4937255626982
"ENSG00000204345_CD300LD"	0.841662962422744	0.939414319089533	0	1.18615275268755	2.39434151499295	2.56130681737894
"ENSG00000204347_BTBD17"	5.04997777453646	2.8182429572686	0.650212496955933	1.18615275268755	1.19717075749648	3.84196022606841
"ENSG00000204348_DXO"	33.3130200526922	33.0673840319516	39.3378560658339	35.5845825806265	24.5300288211028	28.1743749911684
"ENSG00000204351_SKIV2L"	55.5497555199011	78.9108028035208	81.9267746164475	73.541470666628	53.8726840873414	64.0326704344736
"ENSG00000204352_C9orf129"	1.33824411025216	0	0.936305995616543	1.2098758077413	0	0
"ENSG00000204356_NELFE"	121.199466588875	139.033319225251	99.4825120342577	92.5199147096288	75.421757722278	97.3296590603998
"ENSG00000204361_NXPE2"	0.841662962422744	1.87882863817907	0.650212496955933	0	3.59151227248943	1.28065340868947
"ENSG00000204362_AL590644.1"	10.0999555490729	5.09162560946527	6.50212496955933	10.6753747741879	15.5632198474542	2.56130681737894
"ENSG00000204363_SPANXN5"	0.841662962422744	0.939414319089533	0.650212496955933	0	2.72954932709197	0
"ENSG00000204366_ZBTB12"	3.36665184969098	8.4547288718058	5.85191247260339	0	2.39434151499295	11.5258806782052
"ENSG00000204370_SDHD"	201.914944685216	189.761692456086	187.261199123309	183.85367666657	198.730345744415	234.359573790173
"ENSG00000204371_EHMT2"	147.282601794356	147.441077381102	181.93595877324	116.195523653272	132.850038959384	112.531015021544
"ENSG00000204379_XAGE1A"	0.513414407077874	0.469707159544767	0	1.18615275268755	0	1.28065340868947
"ENSG00000204380_PKP4-AS1"	16.8332592484549	9.39414319089533	11.7623440699328	15.4199857849381	13.2167651627611	8.13214914517814
"ENSG00000204381_LAYN"	4.20831481211372	7.51531455271627	7.80254996347119	5.93076376343774	2.39434151499295	5.12261363475789
"ENSG00000204382_XAGE1B"	3.69490040503585	1.4091214786343	3.25106248477966	2.3723055053751	2.39434151499295	2.56130681737894
"ENSG00000204385_SLC44A4"	3.36665184969098	0.939414319089533	1.9506374908678	1.18615275268755	0	1.28065340868947
"ENSG00000204386_NEU1"	58.0747444071693	55.4254448262825	44.8646622899594	60.493790387065	62.2528793898168	72.9972442952999
"ENSG00000204387_C6orf48"	83.3246332798517	92.0626032707743	89.0791120829628	71.1691651612529	71.8302454497886	64.0326704344736
"ENSG00000204388_HSPA1B"	58.4198262217627	45.9185719170964	74.7094159002367	36.7588738057871	37.5432749550895	64.9291278205562
"ENSG00000204389_HSPA1A"	154.520903271192	144.782534858079	152.838949534462	145.908650108095	140.835167911885	106.652815875659
"ENSG00000204390_HSPA1L"	6.73330369938195	10.3335575099849	5.87792097248163	5.93076376343774	2.39434151499295	5.16103323701857
"ENSG00000204392_LSM2"	81.6413073550062	87.3655316753266	96.231449549478	85.4029981935035	56.2670256023344	106.294232921226
"ENSG00000204393_NOL4L-DT"	1.68332592484549	0	0.650212496955933	0	1.19717075749648	2.56130681737894
"ENSG00000204394_VARS"	226.407336891718	232.974751134204	229.525011425444	220.624411999884	134.083124839605	174.168863581768
"ENSG00000204396_VWA7"	1.68332592484549	2.8182429572686	2.60084998782373	2.3723055053751	2.39434151499295	5.12261363475789
"ENSG00000204397_CARD16"	29.1804549071965	14.6454692346058	21.7561101481455	15.1353091242931	14.0547846930086	34.4367701596599
"ENSG00000204398_AL359649.1"	2.52498888726823	0.939414319089533	3.9012749817356	3.55845825806265	2.39434151499295	3.84196022606841
"ENSG00000204406_MBD5"	75.749666618047	56.364859145372	68.9225246773289	88.9614564515661	111.336880447172	99.8909658777788
"ENSG00000204410_MSH5"	76.5408298027243	94.8432696552793	78.467644132642	73.446578446413	72.5126327815615	81.4495567926504
"ENSG00000204414_CSHL1"	4.68806270069468	3.56038026934933	3.069002985632	3.55845825806265	2.39434151499295	1.28065340868947
"ENSG00000204420_MPIG6B"	26.9332147975278	38.5159870826709	35.1114748356204	30.8399715698763	26.3377566649225	30.7356818085473
"ENSG00000204421_LY6G6C"	3.36665184969098	1.87882863817907	0.650212496955933	2.3723055053751	0	1.28065340868947
"ENSG00000204422_AL662899.1"	0	0	0	0	0	0
"ENSG00000204424_LY6G6F"	3.36665184969098	0.939414319089533	3.25106248477966	0	1.19717075749648	2.56130681737894
"ENSG00000204427_ABHD16A"	83.3246332798517	91.1231889516847	76.7250746408001	91.3337619569412	89.7878068122357	97.3296590603998
"ENSG00000204428_LY6G5C"	10.0999555490729	4.69707159544767	6.50212496955933	9.48922202150039	10.7745368174683	3.84196022606841
"ENSG00000204435_CSNK2B"	274.407375638687	303.036271051902	279.571867316142	261.594128077712	199.927516501911	206.582201355699
"ENSG00000204438_GPANK1"	32.8585220529839	33.8283096304141	42.302825051953	30.8399715698763	25.140585907426	17.9291477216526
"ENSG00000204439_C6orf47"	37.2772526057033	24.4247722963279	36.0867935810543	41.5153463440642	41.6854857760273	30.7356818085473
"ENSG00000204442_FAM155A"	9.25829258665018	6.57590023362673	9.10297495738306	11.8615275268755	11.9717075749648	16.6484943129631
"ENSG00000204444_APOM"	3.36665184969098	2.8182429572686	4.55148747869153	2.3723055053751	4.7886830299859	1.28065340868947
"ENSG00000204446_C9orf170"	3.36665184969098	0.939414319089533	0.650212496955933	8.30306926881284	2.39434151499295	16.6484943129631
"ENSG00000204449_TRIM49C"	6.61547088464277	3.08127896661367	0	3.74824269849265	7.66189284797745	0
"ENSG00000204450_TRIM64"	0	0.00939414319089533	2.60084998782373	0	1.73589759836989	0
"ENSG00000204460_LINC01854"	4.20831481211372	1.87882863817907	2.60084998782373	8.30306926881284	2.39434151499295	3.84196022606841
"ENSG00000204463_BAG6"	200.315785056613	208.549978837876	204.166724044163	175.550607397757	207.11054104689	161.362329494873
"ENSG00000204464_C1orf195"	2.52498888726823	0	0	0	0	0
"ENSG00000204469_PRRC2A"	393.056603451421	428.372929504827	488.309585213905	377.19657535464	383.094642398872	375.231448746015
"ENSG00000204472_AIF1"	199.47412209419	217.944122028772	265.936911254976	160.130621612819	178.378442866975	165.204289720942
"ENSG00000204475_NCR3"	0.841662962422744	2.8182429572686	3.9012749817356	9.48922202150039	9.57736605997181	1.28065340868947
"ENSG00000204478_PRAMEF20"	0	0.939414319089533	3.9012749817356	1.18615275268755	2.39434151499295	1.28065340868947
"ENSG00000204479_PRAMEF17"	1.68332592484549	1.87882863817907	2.60084998782373	4.74461101075019	0	1.28065340868947
"ENSG00000204480_PRAMEF19"	0	0	0.890791120829628	2.96538188171887	1.19717075749648	1.28065340868947
"ENSG00000204481_PRAMEF14"	6.08522321831644	2.27338265219667	2.64636486261065	8.97917633784474	1.4964634468706	5.12261363475789
"ENSG00000204482_LST1"	52.1831036702101	54.4860305071929	53.3174247503865	32.0261243225638	38.3094642398872	34.5776420346157
"ENSG00000204498_NFKBIL1"	10.9416185114957	6.57590023362673	27.3089248721492	8.30306926881284	11.9717075749648	11.5258806782052
"ENSG00000204501_PRAMEF15"	4.0483988492534	2.07610564518787	0	8.45726912666222	3.48376690431475	3.48337727163536
"ENSG00000204505_PRAMEF9"	1.08574522152534	3.45704469424948	8.21868596152299	3.51101214795514	0	0
"ENSG00000204510_PRAMEF7"	2.52498888726823	2.40490065686921	0	0	0	2.31798266972794
"ENSG00000204511_MCCD1"	0.841662962422744	0.939414319089533	0	3.55845825806265	0	0
"ENSG00000204514_ZNF814"	102.236800045491	96.1584497020046	110.432090482996	75.9374992270569	87.7406448169167	89.9915150286092
"ENSG00000204516_MICB"	23.5665629478368	30.0612582108651	32.2115270991969	29.1437731335331	26.3377566649225	26.8937215824789
"ENSG00000204518_AADACL4"	3.36665184969098	0	0.650212496955933	0	1.19717075749648	1.28065340868947
"ENSG00000204519_ZNF551"	46.2914629332509	66.6984166553569	53.8440968729208	48.6322628601895	45.4924887848661	42.2615624867526
"ENSG00000204520_MICA"	15.1499333236094	18.7882863817907	17.8548351664099	18.3023369739689	15.5632198474542	23.0517613564105
"ENSG00000204524_ZNF805"	14.3082703611866	17.8488720627011	14.9548874299865	11.8615275268755	15.299842280805	10.2452272695158
"ENSG00000204525_HLA-C"	391.507943600564	391.585464769281	412.25422944497	382.735908709691	377.515826668939	399.973672601896
"ENSG00000204531_POU5F1"	3.53498444217552	4.2273644359029	4.80507035250434	3.55845825806265	4.23798448153753	3.45776420346157
"ENSG00000204532_ZSCAN5C"	0.967912406786156	2.03852907242429	5.59182747382102	1.3047680279563	1.19717075749648	1.51117102225358
"ENSG00000204536_CCHCR1"	37.8748333090235	44.1524729972081	48.115724774739	32.0261243225638	41.9009765123767	28.1743749911684
"ENSG00000204538_PSORS1C2"	0.841662962422744	0	2.60084998782373	1.18615275268755	0	1.28065340868947
"ENSG00000204539_CDSN"	0	2.91218438917755	3.16003273520583	0	0	0
"ENSG00000204540_PSORS1C1"	7.5749666618047	3.66371584444918	5.29272972522129	4.74461101075019	7.18302454497886	6.40326704344736
"ENSG00000204542_C6orf15"	1.68332592484549	1.87882863817907	3.25106248477966	1.18615275268755	2.39434151499295	6.40326704344736
"ENSG00000204544_MUC21"	5.89164073695921	5.6364859145372	0.650212496955933	2.3723055053751	2.39434151499295	3.84196022606841
"ENSG00000204548_DEFB121"	0	0	0	0	0	1.28065340868947
"ENSG00000204560_DHX16"	61.4413962568603	46.0313016353871	65.0212496955933	45.0738046021268	22.746244392433	42.8634695888366
"ENSG00000204564_C6orf136"	28.6165407223733	38.5159870826709	33.1608373447526	26.0953605591261	26.3377566649225	22.4498542543264
"ENSG00000204568_MRPS18B"	65.649711068974	99.5779178234905	94.2808120586102	66.4245541505027	61.0557086323203	49.9454829388894
"ENSG00000204569_PPP1R10"	83.3246332798517	105.214403738028	92.3301745677424	107.939900494567	70.6330746922921	57.6294033910262
"ENSG00000204571_KRTAP5-11"	1.68332592484549	0	0.650212496955933	1.18615275268755	1.19717075749648	1.28065340868947
"ENSG00000204572_KRTAP5-10"	0.841662962422744	0	0.650212496955933	2.3723055053751	0	0
"ENSG00000204574_ABCF1"	246.607247989864	216.065293390593	265.936911254976	182.667523913882	202.321858016904	193.37866471211
"ENSG00000204576_PRR3"	45.2730507487194	56.364859145372	61.7701872108136	41.5153463440642	35.9151227248943	38.7525721469434
"ENSG00000204577_LILRB3"	8.91321077205686	5.98406921260033	11.8143610696893	4.02105783161079	8.22456310400079	7.85040539526646
