DB 0 MOTIF	1	MEME
 215.0	7
 216.0	9
 217.0	10
 218.0	7
 219.0	5
 220.0	11
 221.0	6
 222.0	6
 223.0	4
 224.0	7
 225.0	7
 226.0	9
 227.0	4
 228.0	6
 229.0	6
 230.0	7
 231.0	4
 232.0	3
 233.0	6
 234.0	13
 235.0	5
 236.0	7
 237.0	7
 238.0	9
 239.0	11
 240.0	11
DB 0 MOTIF	7	MEME
-235.0	25
-234.0	13.5
-233.0	26
-232.0	23
-231.0	21
-230.0	22
-229.0	21
-228.0	17
-227.0	14
-226.0	18
-225.0	17
-224.0	11
-223.0	18
-222.0	20
-221.0	18
-220.0	17
-219.0	20
-218.0	16
-217.0	17
-216.0	16
-215.0	15
-214.0	11
-213.0	21
-212.0	18.1429
-211.0	15
-210.0	14
-209.0	10.5
-208.0	15
-207.0	10.5
-206.0	13
-205.0	17
-204.0	18.5
-203.0	26
-202.0	18
-201.0	13.5
-200.0	13
-199.0	12
-198.0	14
-197.0	17
-196.0	18
-195.0	16
-194.0	18
-193.0	18
-192.0	11
-191.0	12
-190.0	11
-189.0	10
-188.0	13
-187.0	9
-186.0	13.5
-185.0	11
-184.0	9
-183.0	20
-182.0	19
-181.0	17
-180.0	14
-179.0	13
-178.0	17
-177.0	18
-176.0	17
-175.0	16.5
-174.0	19
-173.0	22
-172.0	18
-171.0	15
-170.0	16
-169.0	12
-168.0	18
-167.0	24
-166.0	22
-165.0	14
-164.0	18
-163.0	23
-162.0	17.5
-161.0	10.5
-160.0	16
-159.0	18
-158.0	21
-157.0	14.5
-156.0	21
-155.0	19
-154.0	19.5
-153.0	11
-152.0	12
-151.0	19
-150.0	16
-149.0	20.1429
-148.0	19.5
-147.0	13
-146.0	14
-145.0	24
-144.0	15
-143.0	17
-142.0	20
-141.0	19
-140.0	18
-139.0	13
-138.0	13
-137.0	17
-136.0	18
-135.0	13
-134.0	15
-133.0	14
-132.0	15
-131.0	21
-130.0	12
-129.0	15
-128.0	18
-127.0	13.5
-126.0	16
-125.0	12
-124.0	18
-123.0	15
-122.0	12
-121.0	12
-120.0	15
-119.0	20
-118.0	12
-117.0	22
-116.0	12
-115.0	11
-114.0	20
-113.0	11
-112.0	25
-111.0	16.5
-110.0	21.5
-109.0	22
-108.0	25
-107.0	15
-106.0	9
-105.0	18.5
-104.0	23
-103.0	9.5
-102.0	13
-101.0	15
-100.0	26
 -99.0	16
 -98.0	18.5
 -97.0	18
 -96.0	18
 -95.0	25
 -94.0	9
 -93.0	17
 -92.0	22
 -91.0	17
 -90.0	24
 -89.0	19
 -88.0	21
 -87.0	17
 -86.0	18.1429
 -85.0	24
 -84.0	22
 -83.0	11
 -82.0	20
 -81.0	16
 -80.0	18
 -79.0	19
 -78.0	15
 -77.0	7
 -76.0	15
 -75.0	19
 -74.0	20
 -73.0	12
 -72.0	13
 -71.0	23
 -70.0	14
 -69.0	15
 -68.0	25
 -67.0	12
 -66.0	17
 -65.0	13
 -64.0	20
 -63.0	19
 -62.0	12
 -61.0	24.25
 -60.0	20
 -59.0	24
 -58.0	16
 -57.0	15
 -56.0	17
 -55.0	18
 -54.0	18
 -53.0	14.5
 -52.0	16
 -51.0	18
 -50.0	24.25
 -49.0	12
 -48.0	22
 -47.0	17
 -46.0	14
 -45.0	14
 -44.0	21
 -43.0	14
 -42.0	19
 -41.0	19
 -40.0	9
 -39.0	21.25
 -38.0	16
 -37.0	20
 -36.0	18
 -35.0	20
 -34.0	17
 -33.0	15
 -32.0	15
 -31.0	19
 -30.0	16
 -29.0	16
 -28.0	18.25
 -27.0	20
 -26.0	16
 -25.0	20
 -24.0	20
 -23.0	21
 -22.0	16
 -21.0	19
 -20.0	10
 -19.0	18
 -18.0	17
 -17.0	23.5
 -16.0	25
 -15.0	21
 -14.0	15
 -13.0	23
 -12.0	19
 -11.0	15.5
 -10.0	18
  -9.0	13
  -8.0	21
  -7.0	22.3333
  -6.0	23
  -5.0	18
  -4.0	30
  -3.0	27
  -2.0	18
  -1.0	20
   0.0	13.3333
   1.0	24.5
   2.0	10
   3.0	16
   4.0	17
   5.0	16
   6.0	19
   7.0	14.3333
   8.0	17.5
   9.0	21
  10.0	24
  11.0	15
  12.0	17
  13.0	22
  14.0	17
  15.0	21
  16.0	18
  17.0	16
  18.0	25
  19.0	20.5
  20.0	12.5
  21.0	22
  22.0	22
  23.0	23.5
  24.0	18
  25.0	19
  26.0	14
  27.0	22
  28.0	16
  29.0	17
  30.0	13
  31.0	15
  32.0	9
  33.0	13
  34.0	18.5
  35.0	14
  36.0	10
  37.0	33.5
  38.0	23
  39.0	20
  40.0	15.1429
  41.0	17.3333
  42.0	16
  43.0	21
  44.0	15
  45.0	13
  46.0	14
  47.0	22
  48.0	22
  49.0	16
  50.0	22
  51.0	16
  52.0	12
  53.0	24
  54.0	22
  55.0	14
  56.0	15
  57.0	18
  58.0	13
  59.0	22
  60.0	21
  61.0	24
  62.0	20
  63.0	11
  64.0	20
  65.0	18
  66.0	16
  67.0	14
  68.0	17.8333
  69.0	18
  70.0	13
  71.0	21
  72.0	23
  73.0	10.5
  74.0	24
  75.0	17
  76.0	24
  77.0	20
  78.0	21
  79.0	27
  80.0	19
  81.0	16
  82.0	18
  83.0	17
  84.0	24.5
  85.0	12.5
  86.0	13
  87.0	18
  88.0	25
  89.0	16
  90.0	17
  91.0	20
  92.0	17.1429
  93.0	18
  94.0	16
  95.0	24.4762
  96.0	10
  97.0	18
  98.0	17.1429
  99.0	10
 100.0	16
 101.0	14.1429
 102.0	17
 103.0	12.1429
 104.0	12.1429
 105.0	13
 106.0	18
 107.0	19.6429
 108.0	20
 109.0	15
 110.0	13.1429
 111.0	15
 112.0	11
 113.0	12
 114.0	8
 115.0	16
 116.0	16
 117.0	15
 118.0	21
 119.0	25
 120.0	13
 121.0	23
 122.0	13
 123.0	13
 124.0	16
 125.0	13
 126.0	17
 127.0	18
 128.0	26
 129.0	9
 130.0	16
 131.0	11
 132.0	12
 133.0	15
 134.0	13
 135.0	17
 136.0	16
 137.0	11.5
 138.0	18
 139.0	18.5
 140.0	13
 141.0	12
 142.0	19
 143.0	18
 144.0	17.5
 145.0	7
 146.0	12
 147.0	20
 148.0	19
 149.0	17
 150.0	19
 151.0	15.5
 152.0	20
 153.0	15
 154.0	17
 155.0	15
 156.0	14
 157.0	12.5
